SV_Train_Index,X_Acc_Filtered_Median,Y_Acc_Filtered_Median,X_Acc_Filtered_Mean,X_Displacement_Median,Y_Acc_Raw_Mean,Wave_Raw_Mean,Y_Acc_Filtered_Mean,Hs_m,X_Displacement_Mean,Z_Acc_Raw_Max,SV_Weight
69,-0.038963459000000034,-0.406432651,-0.033066049,-0.074146317,26.33053708,22.38864513,-0.025922013,0.470494342,0.054035363,3945.2239,0.10010786737563784
354,1.948921523,-1.069649298,0.034352077,-0.47508385200000003,-12.2763713,1.9094461519999992,0.017423566,0.819019496,0.026571927999999995,3929.177,-0.10010786737563784
353,1.2474067560000002,1.1442547699999999,-0.058562322,-0.599015742,-13.69206902,21.96880914,-0.008926943,1.078981655,-0.013205716,3916.6782,0.10010786737563784
351,0.96745403,-0.587777144,-0.082156227,0.035998751999999995,-15.67310184,21.85513952,0.040013818,0.964589959,0.023389263,3896.1438,-0.10010786737563784
347,0.413956723,-0.619283226,-0.003606422,-0.010951087999999998,-18.14915717,21.83763392,-0.10003873,0.64997478,0.005961466,3857.8015,-0.10010786737563784
346,0.21802614800000003,-1.251447779,0.073019507,0.04767845399999998,-18.90181261,1.8978886389999996,-0.170017331,0.583628014,-0.130747174,3860.55,0.10010786737563784
345,0.4023181,-0.627767073,0.11168985,-0.009245191000000014,-19.24146018,21.9171581,-0.019310383,0.600773222,-0.058031695,3855.0869,0.10010786737563784
344,0.461129786,-0.093081637,0.013141986,-0.126511673,-19.34899567,1.8997291700000005,0.066962832,0.587604061,-0.021817878,3854.3572,0.10010786737563784
343,0.349462265,-0.578073947,0.022546125,-0.010201475999999987,-19.25209122,22.07701903,-0.026608284,0.588386975,0.008520754000000002,3859.6094,0.10010786737563784
342,0.23919551700000002,-0.161296035,-0.056342146,-0.161053945,-18.97863071,1.9109552789999995,0.08972611,0.581576818,0.067425644,3857.9687,0.10010786737563784
99,-0.20309150800000003,-0.13033569,0.046321335,0.053763848,-17.32508499,21.82964467,0.014895503000000001,0.350844836,-0.011414911,3850.6116,-0.10010786737563784
98,-0.08594528699999998,-0.059084954999999995,0.006442652,0.14274122599999997,-17.34142908,1.8935496579999995,0.015784732,0.353765973,-0.026854462999999995,3850.6116,0.10010786737563784
97,-0.12436226199999995,-0.11477799,0.031362217,0.003994704999999987,-17.32075325,21.93813617,0.025752269,0.354350209,-0.035292759,3854.2163,-0.10010786737563784
96,-0.13719228300000003,-0.343601069,-0.011679648,0.0038230539999999924,-17.3309603,1.9136758900000004,0.0011574009999999997,0.361108123,0.021490504,3848.8271,-0.10010786737563784
95,-0.05978976099999994,0.220710529,-0.01281224,-0.025565597999999995,-17.39679595,22.08011575,-0.036060429,0.374735828,0.007503714,3849.7546,-0.10010786737563784
94,-0.3282175339999999,-0.19744446,-0.005937027000000001,0.19432952100000003,-17.35538527,1.9163124089999997,0.018732724,0.384093852,0.01935771,3850.6238,0.10010786737563784
93,0.15006183499999998,0.008991130999999986,-0.024827595,-0.139787643,-17.39208624,22.24567956,0.043060916,0.330761404,0.030281544,3849.0193,-0.10010786737563784
92,-0.021848047000000037,-0.04235925499999993,0.010643076,0.120748349,-17.28480896,1.9299044179999996,0.006344577999999999,0.397566433,-0.034273213,3847.3096,-0.10010786737563784
91,0.137030871,0.03763815100000001,-0.041767076,-0.272922505,-17.27491408,22.43259929,0.061631606000000005,0.357090837,0.070301418,3848.2861,-0.10010786737563784
88,0.018334932000000026,-0.06417008800000007,-0.056934689,-0.01221623899999999,-15.7698595,1.9535226750000003,-0.005776631,0.414457394,0.058198811,3851.2644,0.10010786737563784
87,0.120699905,0.006311220000000006,-0.005905896000000001,-0.101922556,-14.48566317,22.78251982,-0.049054362,0.391060957,0.001169702,3853.1609,-0.10010786737563784
86,0.297589817,0.023102483000000007,0.026159682,-0.117474984,-12.12492361,1.9692473610000008,0.021296124000000003,0.416471549,-0.017623694,3860.3445,0.10010786737563784
85,0.23727234599999997,0.03385337599999999,-0.01763753,-0.242611345,-8.850942849,22.90809262,0.062129247,0.489664474,0.012080965,3864.0613,-0.10010786737563784
84,0.14297135899999996,-0.029429068000000003,0.001104076,-0.140627374,-6.300132258,1.9698580050000007,-0.036948812,0.396885584,-0.022636427,3868.3938,0.10010786737563784
115,0.051879430999999976,-0.410718141,0.051143654999999996,-0.022040212000000003,2.54557492,22.18432294,0.021374356,0.380633184,-0.04980963100000001,3889.8943,-0.10010786737563784
114,-0.19517433599999995,-0.05247201200000001,-0.03685071,-0.079620686,-1.9257906140000003,1.8973963079999994,0.012966371,0.370669034,0.044158671,3882.752,-0.10010786737563784
113,0.04495185899999998,-0.248464736,-0.026896346,0.129529773,-6.756430968,22.03282192,-0.008245006,0.389234702,0.022457712000000005,3873.8242,-0.10010786737563784
112,0.056829668,-0.336735007,0.031553608,-0.019063423999999995,-11.69875341,1.8961015040000007,0.018605551,0.366853771,-0.030031457999999997,3868.4673,-0.10010786737563784
111,-0.215471837,0.07572901700000001,-0.034350577,0.16272864700000003,-15.33989703,21.92102592,-0.012121474,0.373592622,0.053837195,3856.8611,-0.10010786737563784
110,0.03427289,-0.14158299600000002,0.013247194,0.054047552,-17.44602061,1.882117942999999,-0.006691019000000001,0.363315267,-0.017011582,3850.6116,-0.10010786737563784
109,-0.154826309,0.026525326999999987,-0.004794868000000001,0.132458993,-18.05257473,21.8452711,0.0021517430000000002,0.376604228,-0.010052295,3849.7185,-0.10010786737563784
108,0.010646665,-0.427888064,-0.010312229,-0.044127797999999996,-18.18534675,1.8876407959999995,-0.023817113,0.358163388,0.020626317999999998,3847.0403,-0.10010786737563784
107,0.216410602,-0.032909611000000005,0.015882419,-0.180725508,-18.13622702,21.76990056,-0.0016840969999999999,0.365414686,-0.030043328,3847.0403,-0.10010786737563784
106,0.118634617,-0.212022343,-0.009540115,-0.169611315,-18.06089041,1.885337517,-0.013516411999999998,0.355950493,0.016462916,3847.9329,-0.10010786737563784
105,0.19611024100000002,-0.255566269,0.030160369,-0.01979547000000001,-18.0387259,21.73544893,-0.00376207,0.348498929,-0.031526737,3847.0403,-0.10010786737563784
104,-0.22975317899999997,-0.285345267,-0.031644383,0.006939861999999991,-17.92896546,1.8845611570000003,-0.026993098,0.361197873,0.019841628,3849.7185,-0.10010786737563784
103,0.09847540999999999,-0.161248616,0.01639329,-0.100017499,-17.90315618,21.73848558,-0.023485541,0.370158387,-0.025152635,3847.9329,-0.10010786737563784
101,-0.120642215,-0.08901716999999998,-0.02744359,0.078878058,-17.53492315,21.77009573,-0.024008562,0.355900103,0.04149892000000001,3849.72,-0.10010786737563784
131,-0.06155717600000005,-0.276442782,-0.053328363,0.18775770500000002,-12.02734607,23.07624275,0.012296219,0.455113485,0.02526659,3857.5181,0.10010786737563784
130,0.09356567199999999,-0.16654676899999998,-0.028456416,0.163872687,-8.900326461,1.9866703389999998,0.052049354,0.428853943,0.031622158,3858.5525,-0.10010786737563784
129,0.15246761400000003,-0.12189106900000002,-0.010600338,-0.017814490999999988,-5.414604018,23.08183129,0.028767576000000003,0.401540307,0.0042824790000000005,3864.0208,0.10010786737563784
128,-0.09614831600000001,-0.181939681,-0.01188918,0.058525618,-3.0945836460000002,1.974287984,-0.004452284,0.422822161,0.010720607,3867.4382,-0.10010786737563784
127,0.271112758,-0.292728668,-0.0019040329999999999,-0.07276344500000001,1.0153975430000006,23.03530038,0.0007123530000000006,0.457010805,-0.009347841,3878.2625,-0.10010786737563784
126,0.228520334,-0.639079227,-0.004724061,-0.094704732,4.673246567,1.961352659000001,-0.014092489,0.412143802,0.014895001,3883.4207,0.10010786737563784
125,-0.165461421,-0.75427107,-0.0035223950000000006,0.22534876699999998,7.578503586,22.92696447,-0.019038094,0.471031165,-0.006732116,3885.3979,-0.10010786737563784
124,0.06325056699999998,-0.744068418,0.015761323,0.047930871999999985,10.071635909999998,1.9530220529999998,0.032244508,0.394064206,0.00023849199999999987,3892.5857,-0.10010786737563784
