Event_No,Source_File,Wave Raw_Min,Wave Raw_Max,Wave Raw_Mean,Wave Raw_Median,Wave Raw_Std_Dev,Wave Filtered_Min,Wave Filtered_Max,Wave Filtered_Mean,Wave Filtered_Median,Wave Filtered_Std_Dev,Wave Frequency_Min,Wave Frequency_Max,Wave Frequency_Mean,Wave Frequency_Median,Wave Frequency_Std_Dev,X Acc Raw_Min,X Acc Raw_Max,X Acc Raw_Mean,X Acc Raw_Median,X Acc Raw_Std_Dev,X Acc Filtered_Min,X Acc Filtered_Max,X Acc Filtered_Mean,X Acc Filtered_Median,X Acc Filtered_Std_Dev,Y Acc Raw_Min,Y Acc Raw_Max,Y Acc Raw_Mean,Y Acc Raw_Median,Y Acc Raw_Std_Dev,Y Acc Filtered_Min,Y Acc Filtered_Max,Y Acc Filtered_Mean,Y Acc Filtered_Median,Y Acc Filtered_Std_Dev,Z Acc Raw_Min,Z Acc Raw_Max,Z Acc Raw_Mean,Z Acc Raw_Median,Z Acc Raw_Std_Dev,X Displacement_Min,X Displacement_Max,X Displacement_Mean,X Displacement_Median,X Displacement_Std_Dev,Y Displacement_Min,Y Displacement_Max,Y Displacement_Mean,Y Displacement_Median,Y Displacement_Std_Dev,X Velocity_Min,X Velocity_Max,X Velocity_Mean,X Velocity_Median,X Velocity_Std_Dev,Y Velocity_Min,Y Velocity_Max,Y Velocity_Mean,Y Velocity_Median,Y Velocity_Std_Dev,X Frequency,Y Frequency
E621_processed,E621_processed,-16.227905,69.915909,1.8982955385420557,0.0,7.248235340944447,-35.22336552854852,33.78036362974366,0.00038221819834204486,1.7861586643451845e-14,1.8977083345617505,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-102.04372,71.797363,-18.64496755842358,-19.0789455,25.336850133011975,-83.09955273368266,90.16384844134821,0.040669656852809835,-0.41189761573076783,25.356794079901753,-92.522209,68.518051,-22.020858010159838,-22.0425435,21.856751783890104,-70.5397020516289,90.4025961234311,0.015699637715327924,-0.0230818513686315,21.85777890632936,3807.7617,3845.2593,3824.7118058,3824.728,4.855634440870368,-74.75718930975121,47.78707193583012,-0.04518181094370776,0.12730575587134846,15.955186229446927,-46.76246104483249,44.86232823265388,-0.029476356231753823,0.05567687908081442,13.379280863896472,0.0,126.7948702073969,67.710974398007,67.44945438496342,19.347509559112073,-52.40583586148571,59.43959377284941,7.711604824826807,7.646998022761269,16.692362755252923,0.1861572265625,0.1995849609375
E622_processed,E622_processed,21.508343,22.193249,21.83509567538889,21.839748,0.10312123670973092,-0.3849939722300006,0.3432482426707036,-0.00012456854337101182,-0.000999239988958383,0.1023645782269156,0.1220703125,0.1220703125,0.1220703125,0.1220703125,0.0,-108.34941,78.42231,-18.156255075815622,-18.232435,25.610006163757078,-90.37234709770063,96.57724846471352,-0.04207924187606268,-0.09845581626372171,25.645379402314617,-116.44736,77.524048,-21.26788382457374,-21.128359,22.053617139373415,-95.09398307777252,98.80422387819615,0.02793621854336594,0.13558782367044797,22.084964642255464,3802.4006,3847.0403,3826.5741092666667,3826.5059,4.928747975757939,-51.8451299308697,49.78859494713156,0.024913952017322216,-0.010587179439135454,16.059858967295643,-51.37584102135484,49.97968500327091,-0.013080535127406014,-0.0297588501862609,13.665472598920257,-86.41335324073145,38.48585638217912,-22.707147892852962,-23.131912085025462,19.6722005022249,-70.12954679726825,68.79237093578296,2.0119814649753383,2.00670911730719,17.043289736440745,0.1910400390625,0.1910400390625
E623_processed,E623_processed,-16.227905,69.915909,1.8921381161157225,0.0,7.236874740328293,-35.22770383376421,33.76951445974464,0.00020600020005484787,2.9696383200213494e-14,1.8967974484154637,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-116.19511,72.621941,-17.84642566046449,-18.0900265,26.201793138350055,-98.1859875083755,90.79449816148049,-0.05154823128058471,-0.30988644818379285,26.235187146868054,-98.857025,54.562199,-20.736378983741133,-20.9387255,23.111451791508706,-77.97911464027183,88.79178101424671,0.013701873452687696,-0.161286655260906,23.173007910011336,3807.7576,3845.2546,3827.368005877778,3827.3987,4.929060058243444,-63.59194121958832,67.78692640422659,0.06349857531912483,0.08986956131689494,17.100860002560353,-113.5070399200404,60.9936793882223,-0.06404990011410723,-0.01647317364186529,15.043976758176049,-118.5321121267412,32.69387056671297,-48.67195775969977,-48.71949927475865,20.373773686960423,0.0,145.6822794110269,84.59529553059295,84.62305332456822,18.03878670099229,0.17822265625,0.19775390625
E624_processed,E624_processed,21.442059,22.215343,21.80912932977778,21.817654,0.10054796758808776,-0.3801331487510566,0.3937892193381016,-0.00011795995667916448,-0.001382982226149059,0.10025297621758313,0.126953125,0.126953125,0.126953125,0.126953125,0.0,-109.03011,66.364998,-17.70657653911651,-17.633042500000002,24.81280060855961,-91.18024119057219,84.1261070807444,0.010088530852709218,0.07990195445830273,24.8080310775178,-95.281677,48.221127,-20.545897256581803,-20.508327,21.913952029093842,-74.53678801870113,69.04019479730243,0.018173897934437976,0.024925840394030674,21.920062445285076,3809.5432,3843.469,3827.974170455555,3827.3987,4.65653351456233,-53.13949004784333,74.38378253242381,0.03608831986693678,-0.08127338004990037,15.917910086598141,-45.75948811850625,48.16474315622344,0.006017353308944116,0.096168872071487,13.824967577939091,-66.6052267347332,60.9219878440099,-6.022961460189377,-6.212506429199894,19.10552753704732,0.0,105.73662146912,55.57231772212286,55.64492546014762,16.98781261726091,0.1861572265625,0.1861572265625
E625_processed,E625_processed,-16.227905,69.783348,1.8894500389313886,0.0,7.233180384138661,-35.21291700204307,33.64001160895302,0.00014597914901959386,1.0519072942113205e-13,1.8965423011465925,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-118.10038,74.477715,-17.448950692202423,-17.4158645,24.023462868404224,-100.377460794177,91.84615015098481,0.049143128981347615,0.07566600569207171,24.030270394161665,-97.18792,54.451103,-20.352246611150978,-20.310998,20.89372226597695,-76.93505952064663,74.91503363497236,-0.026286340753568456,0.004450241841762126,20.910763666459555,3811.3286,3845.2546,3828.3555930722223,3828.2915,4.400075037603093,-67.1283871317116,55.31619838849149,-0.05105347560710042,-0.16999097173906597,15.44443771787545,-41.09235815241978,59.88005572879587,0.04265703902130711,0.061908459003523486,13.085667514523756,-11.22811025840773,121.3527001487935,54.42355147546651,54.36372696680131,18.44710046503598,-105.9184496985478,0.0,-55.26652915767165,-55.25662556990659,16.019915534674617,0.23681640625,0.2294921875
E626_processed,E626_processed,21.419968,24.270069,21.814835668666667,21.817654,0.10689599414266802,-0.4007730120176902,2.403109649640824,5.491796752171848e-05,-0.0005728421685420601,0.1057846927474301,0.1171875,0.1171875,0.1171875,0.1171875,0.0,-105.35709,70.778908,-17.35934089117266,-17.2671735,25.031808014184435,-88.15085269720329,88.17616569009995,-0.019802722566469203,0.09800545367374713,25.077693497620473,-85.706856,55.770138,-20.30603681926483,-20.3410465,21.237256387024225,-65.30901435542602,76.1249396492535,-0.002404065997931149,-0.06969790564057199,21.22258567218789,3811.3286,3846.1475,3828.815386733333,3829.1846,4.555561841550282,-57.58852695238645,74.31118863662084,0.03667366441682217,-0.3211850907168781,16.183190895244692,-43.77165826222752,39.93129841509204,0.01830519866035148,0.05273750373066083,13.243782627358915,-143.3348295482882,0.0,-79.03375758181178,-79.03224325748087,19.43360602877393,-72.91643791597956,28.63752660708285,-22.46481294025191,-22.348785275007245,16.321702693517178,0.1849365234375,0.1849365234375
E627_processed,E627_processed,-16.227907,69.624947,1.8885873250613332,0.0,7.232624340247365,-35.19980017663983,33.4753925875189,0.0001303984453826954,6.074178931345276e-14,1.8970665309941732,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-115.40515,80.483055,-17.2235931169647,-17.204236,25.45211735427665,-97.94169016465702,98.12996846648186,0.024127085256162105,0.0010237118998828174,25.447849875534654,-101.85714,54.344349,-20.101745353552552,-20.3368605,23.060614842504325,-81.73804190180692,74.47697732812613,-0.05336294500730784,-0.2210819657492411,23.107740918408616,3813.1143,3845.2546,3829.126525927778,3829.1846,4.848125471774496,-57.74906920258071,65.83072002646658,-0.034843512143048566,0.03375242695538527,16.3229144264868,-56.08004862216668,101.7333254243246,0.054360295979334484,0.014122558777656335,14.858715655432107,-66.67352433094139,79.74462446564301,3.145645164161905,3.240556325909588,19.704001134185706,-156.6747888937983,0.0,-102.05642684478723,-101.97382410872166,17.941476451360984,0.184326171875,0.2349853515625
E628_processed,E628_processed,21.486065,22.215302,21.832004964722223,21.839062,0.10043145359049588,-0.3599048786812111,0.3743121956136318,-0.00022568930990510616,0.001543524722737145,0.10006586042540463,0.126953125,0.126953125,0.126953125,0.126953125,0.0,-95.617821,65.11055,-17.102387462635622,-17.127941,23.293537826295154,-78.41293574222146,82.12487323615107,-0.0018307066067885986,-0.06479134328990022,23.318460116587072,-101.69698,52.59597,-20.03278624579176,-20.138464,21.725637097874365,-81.38961839272974,72.52137626276951,-0.030760520149648963,-0.08832124816450615,21.74851640519491,3815.7925,3845.2546,3829.6169242388887,3829.1846,4.355882207887908,-48.26683519087033,56.77520353136956,0.020031566794248584,-0.005929129833476043,15.016328125601698,-42.64043471139946,70.7229884382492,0.0421584972628315,-0.1658210633977171,13.41742807911638,-102.5177935068961,13.48311298414642,-40.42795329787075,-40.44827015497536,17.975646383528776,-120.7360170307234,0.0,-60.79094762705371,-60.709810790882884,16.527610437306645,0.223388671875,0.211181640625
E629_processed,E629_processed,-16.227905,69.518188,1.8976539452879442,0.0,7.2485769786433485,-35.1898354801275,33.37590563385501,0.00020286576454634587,6.46593864694625e-14,1.896723672250205,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-106.49594,65.751617,-16.97522295164111,-16.8070105,22.94927281187136,-89.37388725581795,82.5021013269579,0.0041312730742221375,0.16167412560673974,22.95231698685829,-105.97646,63.295605,-19.667217197351945,-19.80677,22.02850347624666,-86.31768367878568,82.89346716552478,0.01168882976535139,-0.1663205515281571,22.03442546880485,3813.1143,3847.0403,3829.9700246111115,3829.1846,4.398232796748456,-46.65354353015938,52.50054284532987,-0.025658920297380986,-0.11160180722484925,14.946280716902097,-47.31176537884987,44.88115324573145,-0.0012227148929432035,0.06090549557833924,13.382596524389264,-39.55776533389712,74.45107017139006,19.50148736779515,19.380127659155125,17.747835866559132,-79.08732201359625,39.39642401876328,-18.97653143695555,-18.718401499653552,16.744820707628573,0.1861572265625,0.230712890625
E630_processed,E630_processed,21.464142,24.115398,21.87869782561111,21.883923,0.11008777907270006,-0.3901417586248417,2.140204757346903,7.670739994683079e-05,-0.0006486685935950219,0.10832571003070744,0.1220703125,0.1220703125,0.1220703125,0.1220703125,0.0,-95.88533,57.690014,-16.905863579340277,-16.745285,23.0372643563574,-79.07933767309817,74.59338416455365,-0.007187629336578873,0.19580196784536574,23.034727327122667,-99.333939,68.750725,-19.464913513562816,-19.3703855,22.618780986600793,-79.78571798985021,88.38980925817003,-0.0041092655451191356,0.08399170041514092,22.62086036403628,3811.3286,3848.8257,3830.7416528444446,3830.9702,4.523078756402702,-46.45138037420298,50.13103092498673,0.022379650726223842,-0.17789589958200142,14.945424087809243,-43.75221288414786,44.62434842951188,0.004398287773753945,0.13972771087323316,13.454881528419905,-68.80417562755373,42.87568865107585,-12.859207509651943,-12.982312763839776,17.79113924467615,-79.40989969757693,30.64912139288684,-21.766270040533843,-21.625545466269834,16.992001104544595,0.185546875,0.2337646484375
E631_processed,E631_processed,-16.227907,69.512344,1.8828678369736165,0.0,7.1575545911244225,-34.92233559618327,33.51187541955589,0.0002406598775883119,-1.97564099004974e-14,1.9402592774728218,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-110.00893,60.191051,-16.76885590956126,-16.8199895,24.17563257845415,-93.17067040982963,76.99750904729214,-0.012993946191826136,-0.07532657858689518,24.17639469533195,-109.116,80.627586,-19.510193225919462,-19.479352,21.884419997373136,-89.62722052611286,100.3561308601581,0.009624782950724975,0.062468393201540406,21.885863005968293,3812.2214,3855.0754,3831.1360721,3830.9702,4.385134077420741,-49.74854382766085,49.8873854251806,0.0233792904493983,-0.3711949740181684,15.294434295685578,-52.96051359779103,47.38080834590397,-0.004044309101669866,-0.03709187248072565,12.812020767970685,-86.89569085959351,30.42952010994475,-27.836664135882483,-27.842568280332085,18.43693633131671,-66.39788116457699,67.94913482776425,3.2055899139505746,3.330339199171388,16.25790085871281,0.224609375,0.2447509765625
E632_processed,E632_processed,21.486023,22.34613,21.952241889666666,21.949532,0.10617428978138138,-0.4599840406173935,0.394461748466916,-0.00024611702123928877,-0.002196018895318977,0.1052434366878249,0.1220703125,0.1220703125,0.1220703125,0.1220703125,0.0,-97.637939,64.281349,-17.0636857557067,-16.7915285,22.80577871916201,-80.5758401463992,81.67487367778237,0.027363848280494447,0.2501120273566291,22.821378795687583,-101.39574,58.477909,-19.815155462455035,-19.677830999999998,22.229861886787113,-81.54698329917879,78.29360372672417,-0.0215128603307373,0.12872064133856476,22.224891386437633,3813.1143,3847.0403,3830.4110201055555,3830.9702,4.58069870820492,-54.09143643764898,50.99213267224111,-0.04158542423065113,0.09693921960697605,14.96104753496273,-45.20141586780755,42.44685343669693,-0.002342625631804094,-0.06758780922816454,13.12308368514671,-5.780501836669325,117.6521096378973,54.61022257932947,54.42951441104829,17.618682169034983,-52.75248948215149,56.27398724163004,1.6371095049393287,1.673956474060334,16.59226756594404,0.1904296875,0.1904296875
E633_processed,E633_processed,-16.227905,70.534462,1.889152515993722,0.0,7.170897544240996,-35.00709845745278,34.75768808600986,5.3346484041580195e-05,6.399240858958907e-14,1.9404693290004178,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-113.69397,73.083282,-16.58234687273373,-16.532348499999998,23.573750146489733,-97.64813110248849,89.07031233590813,0.0007721830209881596,-0.004153052912196475,23.569538913257524,-97.337051,64.926971,-19.450857435972583,-19.453519999999997,23.292199775823224,-78.08573743502373,83.74511498001303,0.016767693140971547,-0.17102531184222564,23.313605830209625,3814.8999,3855.9683,3833.6807694000004,3832.7556,5.370792702693657,-53.85119294402296,59.20975880668326,0.002984708499781275,0.04790550542678007,15.084551594593263,-59.73231654676246,42.61762009698303,-0.022713107645297645,-0.0006644555523878106,13.628955849849238,-61.81329575547242,70.29783329714766,1.2664015297769418,1.1143787923928865,18.076867518630554,0.0,116.8186244353036,62.96217540780023,62.94586247368943,17.26521052168183,0.24658203125,0.2392578125
E634_processed,E634_processed,21.618782,24.446049,22.02150910738889,22.015774,0.11093644183247282,-0.4042254485479867,2.320896367353344,7.639954047262987e-05,3.6786308789341776e-05,0.10853612481145787,0.126953125,0.126953125,0.126953125,0.126953125,0.0,-87.313728,72.34034,-14.46136614504627,-14.2419505,23.009052888937855,-73.8434621028641,85.75925022134349,0.000784663710294249,0.20430897737543746,22.9925848106105,-101.28601,63.690063,-14.734073993600228,-15.011911999999999,22.489193577867788,-83.88977731768873,80.75971207814028,-0.03294845218904413,-0.22953491235554724,22.404506799233626,3822.9348,3870.2527,3847.848502044444,3847.9329,6.7610770285579616,-46.73741682489678,50.77934753579758,0.01375070548551875,-0.09431773790783193,14.857686122171728,-41.40852148825534,52.85882273573318,0.04008497716803282,0.13301769950182507,13.172158011351973,-68.13184558809954,50.61936725900435,-5.616494605650303,-5.674377862113862,17.738082126676826,-100.1313414291497,7.768342200236775,-43.15080442625361,-43.00695234094117,16.616421398877854,0.189208984375,0.189208984375
E635_processed,E635_processed,-16.227909,72.161285,1.8967616963175558,0.0,7.1901741863597275,-34.8143477165458,36.30273946168648,-3.875126578144106e-05,-2.109595986397968e-15,1.939074060328354,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-93.004547,76.88633,-11.662616027145628,-11.729771,23.694105176623474,-80.75216403412256,88.73309085128685,0.011738287644298169,0.006743689780783324,23.685110444206252,-85.162811,67.104156,-6.769068484346361,-7.0461817,21.74988433554604,-77.59534274958051,74.82180102733484,0.0036454847226836365,-0.21836699388442954,21.620484296618724,3845.2546,3887.2158,3865.384419427777,3864.896,6.6268402889079585,-61.15834829848913,55.82472083105738,-0.025744587191074027,-0.09307448139501173,15.501771463500251,-42.9445403440333,40.28493063375488,0.0011693575899696055,0.07502780738424908,12.978702925316687,-54.21870753026601,80.90495800793649,17.98438509624887,17.7848108193203,18.341323547179663,-33.15291270103818,69.73724180544252,18.583994909900266,18.62035636059797,16.265819200165474,0.23681640625,0.1959228515625
E636_processed,E636_processed,21.749573,24.358032,22.116225562222223,22.104786,0.11203075747377741,-0.3641315856114454,2.152597621913042,0.0003485808507469229,0.0003789922150700406,0.1110524833602302,0.126953125,0.126953125,0.126953125,0.126953125,0.0,-79.335464,71.756935,-9.551088597323467,-9.809348100000001,21.620860640202505,-69.26128929869691,80.86722748412126,-0.02374563880235377,-0.24583910677898785,21.61666284488457,-73.554558,70.761566,1.4721726943630946,1.412702,21.46639424556409,-74.97374115307659,69.32802186818832,0.048837037327729114,-0.08989173000301964,21.38736178905626,3861.325,3902.3933,3881.9319724499996,3881.8591,6.170175655346572,-50.09007859078506,50.07908260258077,0.023013196189708634,-0.16570192596903285,14.744116093257803,-49.29106725881999,47.76852788825309,-0.03155478714872036,-0.018049897433152665,13.080394629741736,-100.1735569171732,8.734557783916069,-44.21918540028439,-44.04845981225712,17.021748785629484,-31.79464989800774,90.98126441119129,40.55221463259892,40.66750807730311,16.194475186317927,0.240478515625,0.20263671875
E637_processed,E637_processed,-16.227905,72.058968,1.9015848187427222,0.0,7.2065627385133455,-34.17474183285433,36.05144854282305,0.00010411899892651314,5.381577521853305e-14,1.938050919791254,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-88.617821,83.621635,-7.220766005437645,-7.4548047,24.200007147927113,-80.79908918328991,90.93114558513,0.009744165562320354,-0.2214645009866785,24.219880206170046,-70.605263,85.847824,8.694012445261295,8.656498899999999,23.66101934499701,-80.15521635148876,74.3034014094125,0.05546702574852192,-0.02544924683450778,23.63672397096012,3872.0386,3917.0962,3895.3078011166667,3895.5212,5.813542185357527,-60.29547673028547,63.27568531800157,-0.033695705086259034,-0.15187421272654955,16.49148022965137,-109.7282404133193,76.78671553055217,-0.08421777753142703,0.2594631291959124,15.336860413430859,-15.31757091432845,111.6446955753085,52.30073258351362,52.49651611648511,19.154980180131528,0.0,137.6456000261258,75.16675243613022,75.19101887344755,18.253058812472744,0.1861572265625,0.205078125
E638_processed,E638_processed,21.839737,24.756119,22.23456177222222,22.237427,0.1185961717551454,-0.4103600313987582,2.455891629898037,0.00015044492570499891,-0.001410704484425181,0.11608832130362991,0.1220703125,0.1220703125,0.1220703125,0.1220703125,0.0,-101.02542,74.372581,-6.057917821540502,-5.892841349999999,23.631019630610396,-94.59282421754898,80.6682964414399,0.03762983409449986,0.20700374018811396,23.663118838839,-62.816257,100.93251,14.260708414215166,14.149186,23.624420272439444,-76.5998391410484,86.21248600333737,0.04262904651122282,-0.036031753534136124,23.567486262093627,3885.1157,3922.6968,3904.2416161222227,3903.9424,5.059590967073954,-49.76131459839736,48.64366680693735,0.0013605339819368065,-0.04307796963743549,15.716254805105095,-47.365369979255,45.10037170267695,-0.032479254227411124,0.11597255479674784,14.363978965800097,-62.59111770272883,67.99539476557347,12.074096400841428,12.155638694979515,18.574476007806307,-25.9104392466425,86.78271046903185,29.112176200500112,29.005428535813735,17.918853890433464,0.1885986328125,0.1885986328125
E639_processed,E639_processed,-16.227905,72.03688,1.9123848032172222,0.0,7.236652200140293,-34.23711050234564,36.06432376611081,0.0002582143356278098,-2.6135763149909045e-14,1.9351837417637932,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-76.962204,65.660339,-5.388206035763734,-5.2450683,24.058747255620386,-71.43841680482181,70.97879643337942,-0.007861764262205868,0.14577927928717835,24.054180703141096,-49.785793,99.441994,20.93891583640363,20.699665,23.198599511947023,-70.1628714468653,76.09079943195536,-0.06515012103142967,-0.39616219317541135,23.09664235117684,3892.3372,3934.7168,3912.7891204944444,3912.3547,6.077937587545946,-57.25371466354687,61.66775497806435,-0.021873437849336513,-0.23879823809766915,15.48669831962169,-57.71708629941779,86.74162743222264,0.05132439708344911,0.11262193655908109,13.956043891986146,-59.42064765592323,72.25243212120581,3.7845930468994426,3.799894185238478,18.502359317661167,-137.1534211750652,0.0,-83.24089855314566,-83.0927949122389,17.325748542625227,0.1947021484375,0.1947021484375
E640_processed,E640_processed,22.016487,24.689838,22.38864513361111,22.392082,0.12593617333691376,-0.389654299979182,2.229715052160572,-0.00013145090961176362,0.0008092669026464848,0.12341402541096501,0.1318359375,0.1318359375,0.1318359375,0.1318359375,0.0,-86.835945,82.233437,-2.9222944506108948,-2.93560835,25.46856228508529,-84.08450174536664,85.14677312915332,-0.03306604929016293,-0.03896345852416649,25.49325434550157,-65.35202,132.39766,26.33053708485634,25.969202,25.890161578860344,-91.21138812851224,106.3427256072836,-0.025922013087708654,-0.4064326514032574,25.877619677155558,3902.0413,3945.2239,3922.853955133334,3922.7571,4.986934248526861,-60.07754861008398,81.61569079498217,0.054035362668421426,-0.07414631745510025,16.915211691851525,-55.79194867366353,50.41643489130038,0.029390819203771595,0.1141809379560662,15.315183853172345,-130.5820851156764,0.0,-70.45787356752403,-70.52970498566803,19.85074124570341,-71.61766579233283,68.34817110439208,1.6374728660890707,1.8440917496806541,19.461343462966905,0.1861572265625,0.21728515625
E641_processed,E641_processed,-16.227905,71.995155,1.9267889218202778,0.0,7.271405498582182,-34.3515579419575,36.10609836952322,0.00020010819916316873,3.316859708954154e-14,1.9340321389261375,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-87.788002,93.961639,-2.3356930586392237,-2.2399252499999998,24.614684115233295,-86.64147749316095,95.38798153636341,0.03831984688448,0.18449316830567214,24.626673921621133,-40.73127,109.57339,30.97815418338658,30.920824,23.458500064327218,-72.35498869091948,76.69016691137053,0.019397431745735737,-0.06783151370012018,23.427498881703176,3911.4846,3946.425,3928.478836177778,3928.4709,4.882357190273032,-58.61516938988883,51.13339296993851,-0.040752006408902045,-0.09991727025559705,16.345634546898435,-54.97842765593978,43.55698731186114,-0.008681269879157107,0.07448667735289671,14.155086441888416,-26.31514363803387,102.7351835795199,41.64211751249569,41.43698863471039,19.242406278332226,-8.392778470478419,119.0505250829891,50.00514033214289,49.850734808129374,17.654222047098123,0.181884765625,0.2227783203125
E642_processed,E642_processed,22.105721,25.065563,22.553471629277777,22.547432,0.12231725876795824,-0.4099909403376634,2.432921926283512,0.0001813234859303831,0.0005786128751835359,0.11901382877890598,0.1171875,0.1171875,0.1171875,0.1171875,0.0,-94.069252,92.525826,1.1545214442865546,1.0228267500000001,25.914769967402588,-94.29550357701163,92.29860421820507,0.06339880040448696,-0.02444766924625119,25.950025573247068,-54.239594,114.19975,25.812815474303182,25.7618025,24.431658744315072,-81.69429078932403,81.95010320212756,-0.02740036477685633,-0.16239170147259485,23.65189796602233,3887.4087,3949.9612,3922.590346594445,3925.8208,10.660069263887761,-82.97352655482575,59.83552868123946,-0.0564901329726368,0.068498231370205,16.626991760402007,-52.25080024003793,73.33374229956952,0.053959907170496826,0.22543811878557385,14.306739244508783,-4.980141776424419,139.0022646374604,66.4991344383885,66.57782915641545,19.846798761625966,-136.5419274589874,0.0,-71.27446220418062,-71.1152523603474,17.759628517282632,0.2392578125,0.233154296875
E643_processed,E643_processed,-16.227905,71.641304,1.9560912656472218,0.0,7.408627308711155,-34.37303953590106,35.16336048267441,0.00014877551802917403,6.220063774024936e-15,1.889436777408225,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-109.25118,80.168976,-9.093876147735783,-8.7860885,26.780822791173,-95.58054426318046,93.56308885114038,0.019285820156910435,0.003428282536390714,26.54940934678062,-85.471703,83.122231,-3.008916737304194,-3.1255375,24.496092403090152,-75.88843591212893,86.22677407680868,0.02934188178794517,-0.17348036431577496,23.69745083379066,3838.28,3911.5261,3869.362425205555,3866.8638,14.891315551153593,-98.42358722857098,55.69832271376901,-0.061647818987424066,0.032397798979399095,17.244714418896354,-50.20159266387078,41.49489678597854,-0.029549741023184545,0.12378552936124534,13.768746282153373,0.0,140.0209846800105,75.98157682154249,75.99644206569752,20.320549177852293,-65.34603647080607,51.85738003749298,-4.752107731722009,-4.510066268684881,17.542011827804817,0.24658203125,0.24658203125
E644_processed,E644_processed,22.370369,24.22591,22.73389461261111,22.723969,0.11033520269691915,-0.3413961968445917,1.399756764827166,-7.825093951065458e-05,0.00070549917429686,0.10830108187185171,0.1220703125,0.1220703125,0.1220703125,0.1220703125,0.0,-99.103455,75.001381,-14.678737377177983,-14.473711999999999,24.323558204305016,-83.58971955311549,90.07019798264687,-0.029707252271779,0.14673970752851995,24.36588336296378,-76.806396,67.959953,-3.985735519689022,-4.2378929,21.832175887866356,-70.6949539275047,68.12471649936973,0.027927369225237073,-0.20617748345527756,21.63217707402838,3834.199,3875.8101,3855.4591995333335,3855.5142,5.712329499734609,-67.05157409212907,100.8025254662257,0.06521966385860004,-0.18220353853193516,15.822123319915308,-41.07903516390382,44.6471372665706,-0.03097102476749309,0.04631535589374657,12.656699698007605,-145.2970064528413,0.0,-84.2013185795099,-84.39949615134435,18.618453245407213,-42.8448745868621,65.16802077338569,15.120479804266083,15.360872476795535,16.03980753309248,0.2459716796875,0.2459716796875
E645_processed,E645_processed,-16.227905,71.595039,1.9694593023311666,0.0,7.444193297992637,-34.4390480892208,35.09184286747213,0.00028191724604298527,8.357848588691689e-16,1.8859576082572374,0.0634765625,0.0634765625,0.0634765625,0.0634765625,0.0,-92.932121,74.734131,-10.702021583425227,-10.221947,24.38002664182146,-84.32145450511946,83.25692154206834,0.011654585483812816,0.45848418206103325,24.335076125106294,-58.874893,78.634476,6.790251184986467,6.72015475,20.951784286363704,-65.71524604176955,71.45461199598742,0.03936627928079089,-0.03142658817122179,20.848132287048966,3849.8599,3893.2502,3872.283577377778,3872.7495,6.356183728958166,-67.71659637165199,49.1786625609922,-0.039357238894812095,-0.07451538336296082,15.524773455431697,-68.05719234749617,55.92336232786808,-0.05243275885957026,0.06604281855385175,12.827825716043307,-12.30587796825393,108.5698331153776,49.819723379181276,50.05505574788324,18.552588031977013,-15.38592583510529,88.63144853754744,37.06288943316436,37.339882417578565,15.776523483680846,0.2490234375,0.1959228515625
E646_processed,E646_processed,22.480469,23.231659,22.88379310211111,22.878159,0.10668712811172676,-0.4009477668115843,0.3438728350975384,-5.856316527454979e-05,0.002645967690346359,0.10519661010193834,0.1171875,0.1171875,0.1171875,0.1171875,0.0,-92.714653,79.040123,-6.93173164435385,-6.67291405,23.535326947789077,-86.2006948816566,85.74813246246393,0.01022918697689986,0.20384055310379257,23.54234713153004,-59.116219,95.408577,14.522609149682932,14.569441000000001,20.46222984966567,-72.42485200193512,82.2381372543856,0.042914773308302616,-0.05155170298803702,20.44884150348082,3867.3481,3903.1877,3885.785377905556,3886.0908,4.739266119126755,-49.80825681019927,53.33523436461842,-0.017246337649481098,0.0021854763071458283,14.918722190953048,-82.70693822810698,47.48120112485671,-0.06238711151963284,0.2419995561070547,12.708618214680481,-27.21432460222494,97.40226460983354,38.594184635798065,38.69773213261104,17.924385066232094,0.0,125.6093866382973,74.45300765105345,74.53916240392621,15.426223521792634,0.1837158203125,0.22705078125
