Event_No,Datetime,Y_Acc_Filtered_RMS_observed,Y_Acc_Filtered_RMS_trend,Y_Acc_Filtered_RMS_seasonal,Y_Acc_Filtered_RMS_resid
743,2021-10-01 14:08:00,43.59507599,46.604179005357466,-2.1385677945822517,-0.8705352207752171
744,2021-10-01 14:38:00,46.93927835,46.90788495129727,-1.1545898893668591,1.1859832880695933
745,2021-10-01 15:08:00,45.14693384,47.17310955259913,-2.1000916886489787,0.07391597604985378
746,2021-10-01 15:38:00,47.78371683,47.404025368651,-2.0226301548835295,2.402321616232534
747,2021-10-01 16:08:00,45.91362111,47.60409903512875,-2.22987993865807,0.539402013529326
748,2021-10-01 16:38:00,45.04399892,47.77612501326281,-2.8939974731319467,0.16187137986913314
749,2021-10-01 17:08:00,47.40504901,47.92236557626114,-1.835197083730543,1.3178805174693977
750,2021-10-01 17:38:00,48.44634005,48.04506300489298,-2.3577343394982377,2.759011384605259
751,2021-10-01 18:08:00,48.72954942,48.147108883856724,-1.530710381497047,2.1131509176403185
752,2021-10-01 18:38:00,45.98850564,48.2316886755767,-0.6198846369785864,-1.6232983985981093
753,2021-10-01 19:08:00,46.65062408,48.30177397914997,-1.1750913736626176,-0.4760585254873533
754,2021-10-01 19:38:00,50.79062224,48.359903075849964,-0.16249826062486328,2.593217424774899
755,2021-10-01 20:08:00,48.44909983,48.40825886999183,-0.23408797448341662,0.27492893449158373
756,2021-10-01 20:38:00,50.0660601,48.448678640054865,0.7942487684878878,0.8231326914572463
757,2021-10-01 21:08:00,56.20356414,48.482509870901524,1.843075073740168,5.877979195358307
758,2021-10-01 21:38:00,54.66809802,48.510641134286246,1.470990179364898,4.68646670634886
759,2021-10-01 22:08:00,60.26110882,48.53362277761796,-0.4626975396636741,12.190183582045712
760,2021-10-01 22:38:00,66.37657271,48.551753764648005,-0.353110420298166,18.177929365650165
761,2021-10-01 23:08:00,60.39403325,48.56513847893791,-0.1474931523507928,11.97638792341288
762,2021-10-01 23:38:00,67.54723013,48.57378657697033,-1.927020632433793,20.90046418546347
763,2021-10-02 00:08:00,62.64435129,48.57770810393416,-1.9663982137667062,16.033041399832555
764,2021-10-02 00:38:00,63.53622198,48.576962084653545,-1.7225053228118812,16.681765218158333
765,2021-10-02 01:08:00,65.77499833,48.57165478606825,-2.1030204922341182,19.306364036165874
766,2021-10-02 01:38:00,68.77997226,48.5619431630555,-2.216444318603014,22.4344734155475
767,2021-10-02 02:08:00,71.88489795,48.54801435110819,-3.2747553279077155,26.611638926799515
768,2021-10-02 02:38:00,67.35603487,48.530088281154704,-3.4250051117160356,22.25095170056133
769,2021-10-02 03:08:00,67.75036718,48.508430465141444,-3.0911477361165995,22.33308445097515
770,2021-10-02 03:38:00,69.01207268,48.48334977886873,-3.559693605151678,24.088416506282954
771,2021-10-02 04:08:00,68.36633657,48.455152511860824,-2.86004051877584,22.771224576915024
772,2021-10-02 04:38:00,68.55541352,48.424110089873444,-3.7538880611705214,23.885191491297086
773,2021-10-02 05:08:00,71.53417125,48.390461836259114,-3.2855658075063734,26.42927522124726
774,2021-10-02 05:38:00,69.66217969,48.354441081703015,-2.4095729422665157,23.717311550563508
775,2021-10-02 06:08:00,73.35775427,48.31635263782095,-2.4028332781881803,27.444234910367236
776,2021-10-02 06:38:00,72.85826578,48.276723884860274,-0.4746219864350187,25.056163881574747
777,2021-10-02 07:08:00,73.94251964,48.23640520957486,-0.5054775447069039,26.211591975132045
778,2021-10-02 07:38:00,65.43697714,48.196088999297224,17.446218793260552,-0.20533065255778382
779,2021-10-02 08:08:00,68.50489521,48.15650850581824,4.460380314042322,15.888006390139438
780,2021-10-02 08:38:00,62.59937155,48.11845947584017,7.54082909418887,6.94008297997096
781,2021-10-02 09:08:00,62.4275853,48.08270770243778,6.361712243499599,7.983165354062621
782,2021-10-02 09:38:00,62.19362498,48.0500650214417,3.5981649929061827,10.545394965652115
783,2021-10-02 10:08:00,58.72238903,48.02094113509126,5.668968379681458,5.03247951522728
784,2021-10-02 10:38:00,57.55150357,47.99516600492675,4.809748523329162,4.7465890417440875
785,2021-10-02 11:08:00,57.43566317,47.971643144845764,4.311701632213591,5.152318392940643
786,2021-10-02 11:38:00,56.94029237,47.948057577733266,2.6613294389870057,6.330905353279732
787,2021-10-02 12:08:00,54.06672876,47.920703632307536,3.4745650242743356,2.671460103418127
788,2021-10-02 12:38:00,51.16414976,47.884559483001034,2.1047920011711807,1.1747982758277828
789,2021-10-02 13:08:00,49.5181966,47.833425636465016,1.5073002079976572,0.17747075553732827
790,2021-10-02 13:38:00,51.48415781,47.7603277705478,1.5280618171075226,2.1957682223446753
791,2021-10-02 14:08:00,46.90550398,47.65811169453422,-1.6714406172740512,0.9188329027398296
792,2021-10-02 14:38:00,46.06961864,47.52054596248878,-1.0467878567972755,-0.4041394656915074
793,2021-10-02 15:08:00,44.50400996,47.34332841514641,-2.4544249623440946,-0.38489349280231977
794,2021-10-02 15:38:00,45.99813879,47.12513248194532,-2.0820793400395146,0.9550856480941903
795,2021-10-02 16:08:00,48.92470285,46.867543878372445,-1.977602577470041,4.0347615490976025
796,2021-10-02 16:38:00,45.17717138,46.5744855671982,-2.7590278308940066,1.3617136436958006
797,2021-10-02 17:08:00,43.99921768,46.251564434046806,-2.725233322952626,0.47288656890582104
798,2021-10-02 17:38:00,43.27731381,45.905379571992725,-2.282187584742289,-0.3458781772504338
799,2021-10-02 18:08:00,44.57221098,45.54251663372831,-2.002245594822315,1.0319399410940022
800,2021-10-02 18:38:00,46.18825792,45.16856189580396,-0.8171328260473549,1.8368288502433927
801,2021-10-02 19:08:00,44.05943015,44.78780632065974,-0.9087314092899106,0.18035523863017033
802,2021-10-02 19:38:00,43.58158442,44.40341631126128,-0.44383865509055,-0.377993236170731
803,2021-10-02 20:08:00,44.47320537,44.017353716176096,0.5165159236528267,-0.06066426982891926
804,2021-10-02 20:38:00,45.08921565,43.630593631531696,1.6419769888733353,-0.18335497040503412
805,2021-10-02 21:08:00,43.15531772,43.24366937896734,2.335064220307416,-2.4234158792747564
806,2021-10-02 21:38:00,41.14346985,42.85678895157813,1.7583070005832098,-3.4716261021613377
807,2021-10-02 22:08:00,41.8470148,42.4700597834393,-0.32824524906936403,-0.29479973436993845
808,2021-10-02 22:38:00,42.43983916,42.08354853115315,0.3500558967813241,0.006234732065529158
809,2021-10-02 23:08:00,40.44967006,41.69728947384298,-0.9222775149135027,-0.32534189892947296
810,2021-10-02 23:38:00,38.1621582,41.31131363713573,-3.0268747241088554,-0.12228071302687482
811,2021-10-03 00:08:00,38.04523659,40.92568134786536,-2.2430740159043716,-0.6373707419609858
812,2021-10-03 00:38:00,37.73713546,40.54048320914091,-2.287721825709995,-0.5156259234309175
813,2021-10-03 01:08:00,36.29357996,40.15584552678437,-3.7754782717622293,-0.086787295022134
814,2021-10-03 01:38:00,36.14885957,39.771929722094264,-4.153862395011582,0.5307922429173146
815,2021-10-03 02:08:00,33.9004525,39.38894642936509,-5.73019917227394,0.24170524290884998
816,2021-10-03 02:38:00,32.62665055,39.00714793592797,-6.344474380734752,-0.036023005193214885
817,2021-10-03 03:08:00,33.50086527,38.6267955550125,-5.297068267017996,0.17113798200549724
818,2021-10-03 03:38:00,33.50742758,38.248120219870785,-4.8959500519234185,0.15525741205263444
819,2021-10-03 04:08:00,34.58881366,37.871346686708144,-3.557984612058116,0.2754515853499697
820,2021-10-03 04:38:00,32.86341568,37.49673152083052,-5.135147699163391,0.5018318583328707
821,2021-10-03 05:08:00,32.77440475,37.12456281569138,-4.965006378450368,0.6148483127589941
822,2021-10-03 05:38:00,34.78243163,36.7551611656861,-2.7602216640715618,0.787492128385459
823,2021-10-03 06:08:00,34.46360301,36.38886959112999,-2.451261906817885,0.5259953256878944
824,2021-10-03 06:38:00,35.5613856,36.02603509189176,0.26043392854205116,-0.7250834204338048
825,2021-10-03 07:08:00,35.66235017,35.66696893220498,0.2694064622682583,-0.27402522447323463
826,2021-10-03 07:38:00,37.19524734,35.311823051734265,18.01512315185238,-16.131698863586642
827,2021-10-03 08:08:00,39.02868238,34.96060556366007,4.357279350502659,-0.289202534162726
828,2021-10-03 08:38:00,40.84281236,34.61323421730918,7.2678066990694585,-1.038228556378634
829,2021-10-03 09:08:00,40.3880552,34.269572049505825,6.974650502509228,-0.8561673520150563
830,2021-10-03 09:38:00,37.19347259,33.92944217111704,3.574751398525714,-0.3107209796427526
831,2021-10-03 10:08:00,39.23715626,33.59267024126952,7.055279099069046,-1.4107930803385713
832,2021-10-03 10:38:00,37.23404397,33.259111971596504,5.339934377578113,-1.3650023791746158
833,2021-10-03 11:08:00,37.45297927,32.92867450038734,5.974962108083558,-1.4506573384708972
834,2021-10-03 11:38:00,34.70558328,32.60131802150565,3.4431338198716968,-1.3388685613773461
835,2021-10-03 12:08:00,35.86167625,32.277039287956555,4.675062664409555,-1.0904257023661081
836,2021-10-03 12:38:00,33.96832222,31.955841182408207,2.6041174692632953,-0.5916364316715033
837,2021-10-03 13:08:00,34.52883294,31.63771465806439,3.192870096890624,-0.30175181495501135
838,2021-10-03 13:38:00,32.20122661,31.322664983679775,1.8453334535128099,-0.9667718271925878
839,2021-10-03 14:08:00,29.82628057,31.010697741742426,-0.4996295783375778,-0.6847875934048453
840,2021-10-03 14:38:00,29.74559376,30.701794240444794,-0.8208913793738766,-0.13530910107091998
841,2021-10-03 15:08:00,27.96282023,30.395915294167015,-2.204362416075475,-0.22873264809154037
842,2021-10-03 15:38:00,26.13733167,30.093038885024953,-3.4242276018647044,-0.5314796131602506
843,2021-10-03 16:08:00,25.38651297,29.793198258183658,-2.9651355426796995,-1.4415497455039592
844,2021-10-03 16:38:00,25.94647232,29.49647841952646,-2.746802054758178,-0.8032040447682824
845,2021-10-03 17:08:00,24.20107504,29.203009006230808,-4.488313009735524,-0.5136209564952843
846,2021-10-03 17:38:00,25.68681747,28.91296182371628,-3.1062526598431246,-0.11989169387315357
847,2021-10-03 18:08:00,24.55598264,28.626573820950895,-4.051557068166699,-0.019034112784197532
848,2021-10-03 18:38:00,26.43188507,28.344150632882695,-0.7867619886468221,-1.1255035742358714
849,2021-10-03 19:08:00,27.61034859,28.06604202948646,0.03098928206630508,-0.48668272155276426
850,2021-10-03 19:38:00,24.08143322,27.79263158915351,-2.033343883301731,-1.6778544858517748
851,2021-10-03 20:08:00,26.38639228,27.524332093712015,3.0515196260253283,-4.189459439737345
852,2021-10-03 20:38:00,27.33696582,27.261536109368457,3.4790756444367634,-3.4036459338052225
853,2021-10-03 21:08:00,26.60416999,27.004918086169923,1.6594936336582258,-2.0602417298281495
854,2021-10-03 21:38:00,26.88734277,26.756793520785333,1.2733975135815585,-1.14284826436689
855,2021-10-03 22:08:00,26.10171566,26.521602463084555,-0.5236533166029242,0.10376651351836941
856,2021-10-03 22:38:00,24.4886774,26.306133071061478,-1.0811864690050084,-0.7362692020564694
857,2021-10-03 23:08:00,25.41502774,26.119629828403983,-0.34865229140360043,-0.35594979700038465
858,2021-10-03 23:38:00,23.55548008,25.97341037740195,-1.7004978834513538,-0.717432413950597
859,2021-10-04 00:08:00,24.24133315,25.879836858489305,-2.1239033594785837,0.48539965098927595
860,2021-10-04 00:38:00,22.55835561,25.85038108230911,-3.704125528014429,0.41210005570532005
861,2021-10-04 01:08:00,22.67310358,25.892650220679,-2.5786605690522904,-0.64088607162671
862,2021-10-04 01:38:00,20.1455717,26.00844828211682,-3.0320003061403655,-2.830876275976454
