Event_No,Source_File,Wave Raw_Min,Wave Raw_Max,Wave Raw_Mean,Wave Raw_Median,Wave Raw_Std_Dev,Wave Filtered_Min,Wave Filtered_Max,Wave Filtered_Mean,Wave Filtered_Median,Wave Filtered_Std_Dev,Wave Frequency_Min,Wave Frequency_Max,Wave Frequency_Mean,Wave Frequency_Median,Wave Frequency_Std_Dev,X Acc Raw_Min,X Acc Raw_Max,X Acc Raw_Mean,X Acc Raw_Median,X Acc Raw_Std_Dev,X Acc Filtered_Min,X Acc Filtered_Max,X Acc Filtered_Mean,X Acc Filtered_Median,X Acc Filtered_Std_Dev,Y Acc Raw_Min,Y Acc Raw_Max,Y Acc Raw_Mean,Y Acc Raw_Median,Y Acc Raw_Std_Dev,Y Acc Filtered_Min,Y Acc Filtered_Max,Y Acc Filtered_Mean,Y Acc Filtered_Median,Y Acc Filtered_Std_Dev,Z Acc Raw_Min,Z Acc Raw_Max,Z Acc Raw_Mean,Z Acc Raw_Median,Z Acc Raw_Std_Dev,X Displacement_Min,X Displacement_Max,X Displacement_Mean,X Displacement_Median,X Displacement_Std_Dev,Y Displacement_Min,Y Displacement_Max,Y Displacement_Mean,Y Displacement_Median,Y Displacement_Std_Dev,X Velocity_Min,X Velocity_Max,X Velocity_Mean,X Velocity_Median,X Velocity_Std_Dev,Y Velocity_Min,Y Velocity_Max,Y Velocity_Mean,Y Velocity_Median,Y Velocity_Std_Dev,X Frequency,Y Frequency,Hmax (m),Hs (m),Tz (s)
581,E581_processed,13.968916000000002,22.013638,0.001222979888888889,21.89458,0.1640799700002417,-22.2608590380306,4.067875143316348,-0.01505356942634875,-4.622730818212019e-19,0.6219827960076499,-0.4183606667094274,4.99999999950105,0.001107466084201307,3.533949646070574e-16,0.04061179248221854,-80.344269,44.20126,-14.87741954398708,-14.7873805,17.0768815253342,-65.44271700914945,59.11303203077284,-0.02270582128508516,0.06595907618264407,17.08254306478583,-82.395599,34.613567,-22.03953195123088,-22.009449,16.43679692977419,-60.40718517631488,56.78072288744389,-0.002671002287603023,0.02766989701929773,16.46597159260684,3816.6853,3847.9329,3831.484622155555,3830.9702,3.592939551821055,-30.82222903349712,30.75851918111129,0.0157088043445339,0.08224396484594676,9.16571479402934,-44.55818875219506,33.82685998041899,-0.01116293746313339,-0.08598978840738558,8.331745058872588,-59.31128008487003,26.91192197252571,-15.10388778384362,-15.23557007198513,12.10600377260722,-4.554398178952233,87.40012740110032,37.40531952163788,37.3814601449973,11.33235067388849,0.2355278984575638,0.2499751822193919,22.013638,0.3306759551135993,2.609016116984176
582,E582_processed,21.660736,22.235962,21.96384409283333,21.969463,0.08134598421997813,-0.3119120569249123,0.2846473231184365,-7.226711985973957e-05,-0.0003616584760811233,0.08042980952175047,-4.998477862706236,4.95522103815386,0.32215018282637,0.2951594758981809,0.5681789352569543,-89.095337,45.69128,-14.9662829601006,-14.7707965,17.32481648710067,-74.05961002341652,60.65307668040904,-0.009282872182562489,0.1993256699898678,17.32424527836518,-90.780556,37.139946,-21.86680404312623,-21.71467,16.34500338648837,-109.3189034337764,59.95661804665865,-0.04175086969762559,0.1501992259103483,16.50573641000625,3813.1143,3846.1475,3831.89614905,3831.8628,3.647048846765682,-30.47267900464962,31.53294558587245,0.001189303735932516,-0.1115900906666018,9.240361415597302,-62.49081438382165,71.05303511426207,0.02249062781413741,0.01271628051883433,8.941959421081322,-31.28920295879505,49.16490193135704,6.711337297370626,6.606310298184097,12.22134107694799,-73.92861320859913,113.4145940701303,15.80851801490854,15.63032983545471,12.02536982459642,0.2416510684697003,0.2449859041783619,0.5744100000000003,0.2920701120000002,2.3932
583,E583_processed,21.5396585,22.718699428571426,12.518552413396824,21.9049215,0.12054519132125985,-9.710117581972229,2.5188214874135886,-0.006496129389057516,-0.00046995067561705586,0.3153329101295958,-3.6512227900328047,4.390346179941995,0.17737261749499153,0.162493028881244,0.31850885791747546,-81.462097,39.626381,-14.96021232223444,-14.6307595,16.84358843560416,-66.51831958546344,54.74669441314452,0.008522937556768912,0.3734969713039716,16.8584230095884,-71.536957,34.935745,-21.575461111582,-21.552477,15.27199014194826,-78.5497549529342,56.6749574948477,-0.08219913750364904,0.001722970650957389,15.39576192028237,3818.4709,3846.1475,3832.203668483333,3832.7556,3.559900847682803,-33.00288798067255,31.42283881311534,-0.005275105385347169,-0.009786347700566134,9.461911748199213,-65.47035036850608,115.269606883638,0.09929622020013097,0.06100967414130487,9.793224871427446,-5.893143187659775,78.33045298255739,36.82005899132374,36.92579920808812,12.12499812185727,-156.1557117299655,69.01800509530128,-98.26687103147812,-98.33222741764422,11.3956447861969,0.2455608694253259,0.2461021091246077,10.283681714285715,0.31806793982355597,2.56080532561727
584,E584_processed,21.572205666666672,22.07769,0.001226538333333333,21.91201133333333,0.1645573854205578,-22.32563036492971,4.07971123958936,-0.01509737005705273,8.173489231957583e-19,0.6237925487644514,-4.999999997634028,1.044643709100979,0.0005519105286457488,0.14384798759866402,0.0406231413691524,-76.061279,37.605133,-14.8530264407417,-14.766294,16.51172755635937,-61.38243148877137,52.65903860699307,-0.02291866255355311,0.07635016211811746,16.52174530515419,-85.376686,40.256302,-21.34240400096211,-21.229959,14.61886730609885,-64.20113872090731,61.843519920889,-0.03170813717233933,0.09041628195299434,14.65122451505417,3814.0071,3847.0403,3832.680769472222,3832.7556,3.412576002809828,-45.04985256727619,62.86603394055089,0.04240294476911732,-0.1741676278870784,9.472175513119208,-50.54930128609044,90.79145653100048,0.0650979250562906,-0.04373344050612105,8.54741519296747,-102.2109922594018,71.28180497913559,-51.19466792265526,-51.23823614263645,11.77900790784064,-107.5875576853437,74.56697247739278,-61.65408201862378,-61.52955076140127,10.37122148912652,0.2505413862151106,0.2499523681279969,22.07769,0.31296505435003086,2.4776308879904754
585,E585_processed,21.725559,22.367577,22.06253228738889,22.057682,0.08515227791921011,-0.3348035010457004,0.3303327076902144,-2.572129824532343e-05,0.0005396499157124257,0.08335091053251831,-4.974593919420282,4.962770900055209,0.3233143041606665,0.2909824057250436,0.6150064447680588,-78.534576,49.707397,-14.64326550668775,-14.541275,17.33159004712391,-63.70073696862362,64.29687390829623,-0.05680233647469023,0.04835932702747581,17.38667384803473,-75.651016,38.672047,-20.58472857063469,-20.450632,15.33450390100034,-55.50022516846684,58.84058023486926,-0.01848576532714758,0.1286129631436727,15.32921249360874,3820.2566,3852.3972,3835.961411638889,3836.3269,4.134573504222985,-36.85412827979805,71.81847794208957,0.05045945746449062,-0.04951155744285757,10.04597718994981,-27.22088122752068,28.55496437748913,0.007372075356857781,0.01775911230481019,8.027352545208386,-102.6921413598156,67.71041741743153,-64.56479319633394,-64.73461906232268,12.52989508084096,-53.72741924130365,18.59459651272194,-15.50663393102474,-15.42459747167072,10.66717596485391,0.2505961922641544,0.2495762775078916,0.6406829999999992,0.29891568461538465,2.2994884910485935
586,E586_processed,21.610544,22.474602428571433,12.544609319150794,21.948428999999997,0.11971577125769818,-9.724014140332736,2.237754584943426,-0.006475007361104232,-0.00030162850492837376,0.3149402849980424,-3.6741667000583846,4.403726860904382,0.18062010474577822,0.1923450552195046,0.34078516625851396,-72.125786,47.339092,-13.03335347068961,-12.9224275,16.13684115682133,-59.01283132751514,59.68571571392818,-0.01416139976355087,0.06138381145652977,16.13310801220078,-69.604149,33.511658,-16.51132334195157,-16.629292,15.39961706962216,-55.11945134047498,51.76519252849923,-0.0399338170626152,0.01053556799224853,15.39368802736473,3827.3987,3861.325,3845.285612961111,3845.2546,4.184781492554835,-34.11454085754136,45.69184399621808,0.03124660552587517,-0.0953291950540156,9.058504593404097,-28.21201238949729,44.33696459992298,0.03958071428736296,0.1171545687178681,8.117412195149294,-73.27824916309622,11.03261851799792,-30.99844772719605,-30.90147527185541,11.43929954917025,-71.00170963010638,19.6843042901788,-18.692067497225,-18.60686807888398,10.756071962056,0.2560722639939251,0.2505568441338799,10.046233285714285,0.30945271191636936,2.4330952887550046
587,E587_processed,21.652528,22.185265,0.001232514722222222,21.969931,0.1653592021294896,-22.43441347070392,4.09958990163045,-0.01517093298754416,-6.60590359139288e-18,0.6268320190831387,-4.999999998465664,1.044643709101736,0.0005519105286457453,3.533949646070574e-16,0.04062314137496694,-69.626068,56.062546,-11.71916299102652,-11.561271,16.45439556625176,-57.8470310897964,67.81644610769047,0.02981661676741734,0.1905061419065033,16.47654643430752,-75.998711,51.328693,-12.92032167135712,-13.0073205,14.63526133157122,-63.2091961241191,64.01921775213384,-0.01600304606045308,-0.06632869814608955,14.57941389266733,3832.7556,3872.0386,3852.820985616666,3852.3972,4.377109334061744,-33.64632946216717,33.20626470905863,-0.02202367568323404,-0.05823331617112393,9.242513302314533,-33.52147734635029,42.10261161753779,0.03359946702048901,-0.03892296777940496,7.88743593221155,-19.84353899492883,60.3317045982715,21.41646956176529,21.25564811495766,11.76138725198176,-58.22705951623749,26.21567768524318,-16.32386926841972,-16.28389401573653,10.22666729290675,0.2550138365668225,0.2561471307621354,22.185265,0.30577376266489836,2.4233507959655767
588,E588_processed,21.852913,22.470325,22.18244631211111,22.183178,0.07945081547635835,-0.3048811548284137,0.2833007265995046,-0.0002037086694245717,0.000133712026908676,0.0781914711607807,-4.94630187945045,4.975882511848574,0.3277807135716539,0.2980562442453805,0.6269653853644077,-76.196289,50.744022,-10.5013310179507,-10.579964,15.78268689133601,-64.63001617931356,61.7954315927767,0.0182839136368507,-0.1205970359189976,15.79504147412478,-64.631798,47.244362,-7.58092213499451,-7.45148945,14.32084319302844,-54.04436894445605,57.96188117916266,-0.0352160501948209,-0.1727303156216505,14.1844334478773,3843.469,3883.6448,3864.899826716666,3864.896,5.799986131974941,-50.40953676179256,38.50065696981261,-0.03834168801761341,0.0312323919568912,9.295879025722474,-29.1915353266481,34.39589643598144,0.02798557378251321,-0.01669386259049154,7.645883329796887,-51.61275707023207,96.05095406011863,54.60897784458906,54.63565696996265,11.44645960769707,-71.28900471840676,1.417071410524817,-35.82028976140796,-35.7957730036076,9.97571794521949,0.2466522993369859,0.2493013618239903,0.5300980000000024,0.27570055223880574,2.233955223880597
589,E589_processed,-16.227907,71.256996,1.907497091100488,22.02324275,7.224913860757449,-34.98028690137915,35.50124301721916,0.0001103959325549549,3.568034672056159e-14,1.936123946949223,-4.999716376406611,3.354845218108042,0.01218372955746187,7.139030630617257e-10,0.1259717236853766,-69.787643,55.638058,-7.998976500611765,-7.87604045,15.82989542385337,-60.95635557374543,63.73632678003491,0.01122420205437199,0.2643116929523039,15.82229122961335,-60.548546,50.36306,-0.6374097970803272,-0.67089352,14.51366883287072,-59.9175554376038,50.91474416881236,-0.001070043089278034,-0.04126858826142063,14.4500582568054,3861.325,3895.2512,3878.371995144444,3878.2881,3.914527638854844,-32.65157368938223,30.48594558870269,0.0001560135924665775,-0.005685933888618933,8.824389205318393,-26.66576448293933,28.52769335135877,0.0189619296001098,0.05786234397490242,7.41534959120787,-5.335101828959647,72.02546944640743,32.78157205177428,32.62625377804822,11.21322142224964,-49.35677209190905,24.03900058981656,-12.24591078786917,-12.23606616085998,9.944138516978613,0.2477712894551779,0.257674310671996,59.074406,0.2982554600583752,2.3760019029443322
590,E590_processed,22.038197,22.657131,22.32869033716667,22.325607,0.08645883585574839,-0.3213299435919678,0.2899137472768872,-0.000100146849868068,3.667838148924997e-05,0.08142304927675842,-4.957099450123539,4.984375884235654,0.3222552571525676,0.2926184070013255,0.6077925345851616,-60.268108,43.246223,-7.469097777870173,-7.2704489,14.87029459651136,-53.00721441618398,50.33503730208282,0.02446913613093367,0.2275775812823081,14.88951649566911,-47.297852,53.694355,2.613219791455919,2.6050062,13.90041367065705,-49.89612290177992,51.96076466824373,-0.01326988555844638,-0.07593581309739128,13.82727846588586,3868.4673,3898.0134,3882.888228088889,3882.752,3.877758549864058,-31.8838441761009,30.01734037166295,0.00372900917168732,-0.01601461017514294,8.460366356960664,-24.25377818685454,22.89125009251573,0.007192942425840104,-0.03666239928151586,7.104202885572851,-38.83070725377096,43.82839596967516,-1.697031948735882,-1.891570150226759,10.70253280735851,-49.19739994131776,14.24401745107197,-15.80256021251668,-15.72852372522012,9.505924031741436,0.2510588104695897,0.2522253472402907,0.5302470000000028,0.2972816895161291,2.410469798657718
