TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-02 13:39:08,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
14125960,2/10/2021,1:38:36 PM,4.3088406E+1,-3.3219151E+1,3.8632419E+3,2.2303707E+1
14125961,2/10/2021,1:38:36 PM,5.5748951E+1,-3.7573116E+1,3.8668135E+3,2.2392082E+1
14125962,2/10/2021,1:38:36 PM,7.0377731E+1,-3.8030014E+1,3.8748491E+3,2.2392082E+1
14125963,2/10/2021,1:38:36 PM,7.6654800E+1,-4.0771400E+1,3.8641350E+3,2.2436268E+1
14125964,2/10/2021,1:38:36 PM,7.8277267E+1,-4.1013287E+1,3.8641350E+3,2.2480457E+1
14125965,2/10/2021,1:38:36 PM,7.4128014E+1,-3.3004139E+1,3.8685991E+3,2.2524647E+1
14125966,2/10/2021,1:38:37 PM,7.1973595E+1,-2.5693775E+1,3.8685991E+3,2.2590927E+1
14125967,2/10/2021,1:38:37 PM,6.8648872E+1,-1.9339264E+1,3.8632419E+3,2.2590927E+1
14125968,2/10/2021,1:38:37 PM,6.4951782E+1,-4.1350217E+0,3.8775273E+3,2.2613022E+1
14125969,2/10/2021,1:38:37 PM,5.8249142E+1,1.0299740E+1,3.8793130E+3,2.2613022E+1
14125970,2/10/2021,1:38:37 PM,5.3754116E+1,1.5739406E+1,3.8677063E+3,2.2590927E+1
14125971,2/10/2021,1:38:37 PM,4.6546120E+1,2.9805855E+1,3.8766345E+3,2.2590927E+1
14125972,2/10/2021,1:38:37 PM,4.3886337E+1,4.4802849E+1,3.8793130E+3,2.2590927E+1
14125973,2/10/2021,1:38:37 PM,4.5402412E+1,5.8536655E+1,3.8846699E+3,2.2546738E+1
14125974,2/10/2021,1:38:37 PM,4.1838310E+1,7.3990547E+1,3.8873486E+3,2.2524647E+1
14125975,2/10/2021,1:38:37 PM,3.2236511E+1,8.7213707E+1,3.8855630E+3,2.2524647E+1
14125976,2/10/2021,1:38:38 PM,2.1756985E+1,9.9066170E+1,3.8855630E+3,2.2524647E+1
14125977,2/10/2021,1:38:38 PM,1.2182123E+1,1.1274622E+2,3.8900269E+3,2.2546738E+1
14125978,2/10/2021,1:38:38 PM,7.2315264E-1,1.2462556E+2,3.8944910E+3,2.2613022E+1
14125979,2/10/2021,1:38:38 PM,-7.6250095E+0,1.3040396E+2,3.8989553E+3,2.2613022E+1
14125980,2/10/2021,1:38:38 PM,-2.0222851E+1,1.3161342E+2,3.8909197E+3,2.2635113E+1
14125981,2/10/2021,1:38:38 PM,-3.8779568E+1,1.3104900E+2,3.8918125E+3,2.2657207E+1
14125982,2/10/2021,1:38:38 PM,-4.9791046E+1,1.2610376E+2,3.8819915E+3,2.2657207E+1
14125983,2/10/2021,1:38:38 PM,-6.1760048E+1,1.2161541E+2,3.8909197E+3,2.2723488E+1
14125984,2/10/2021,1:38:38 PM,-6.7877541E+1,1.1064986E+2,3.8864558E+3,2.2745583E+1
14125985,2/10/2021,1:38:38 PM,-7.2053391E+1,9.5841003E+1,3.8828843E+3,2.2767677E+1
14125986,2/10/2021,1:38:39 PM,-7.4101418E+1,7.8371391E+1,3.8810986E+3,2.2789772E+1
14125987,2/10/2021,1:38:39 PM,-7.4633377E+1,5.7891624E+1,3.8721704E+3,2.2789772E+1
14125988,2/10/2021,1:38:39 PM,-7.3463066E+1,3.4966110E+1,3.8677063E+3,2.2811863E+1
14125989,2/10/2021,1:38:39 PM,-7.4181213E+1,1.4885968E+1,3.8605637E+3,2.2811863E+1
14125990,2/10/2021,1:38:39 PM,-7.7213364E+1,9.7129774E-1,3.8685991E+3,2.2811863E+1
14125991,2/10/2021,1:38:39 PM,-8.2373329E+1,-1.5388459E+1,3.8605637E+3,2.2833958E+1
14125992,2/10/2021,1:38:39 PM,-8.6469391E+1,-3.4428585E+1,3.8498501E+3,2.2833958E+1
14125993,2/10/2021,1:38:39 PM,-8.8251442E+1,-4.9237446E+1,3.8560996E+3,2.2811863E+1
14125994,2/10/2021,1:38:39 PM,-7.8756035E+1,-7.1732933E+1,3.8400288E+3,2.2811863E+1
14125995,2/10/2021,1:38:39 PM,-7.9420975E+1,-7.5307487E+1,3.8596709E+3,2.2811863E+1
14125996,2/10/2021,1:38:40 PM,-8.2080750E+1,-8.0844017E+1,3.8498501E+3,2.2811863E+1
14125997,2/10/2021,1:38:40 PM,-8.0511482E+1,-8.9820709E+1,3.8507424E+3,2.2811863E+1
14125998,2/10/2021,1:38:40 PM,-7.4420593E+1,-9.8555519E+1,3.8489573E+3,2.2833958E+1
14125999,2/10/2021,1:38:40 PM,-7.0750099E+1,-1.0707532E+2,3.8346719E+3,2.2833958E+1
14126000,2/10/2021,1:38:40 PM,-6.5111374E+1,-1.0333950E+2,3.8614568E+3,2.2811863E+1
14126001,2/10/2021,1:38:40 PM,-5.7903370E+1,-1.0274822E+2,3.8507424E+3,2.2789772E+1
14126002,2/10/2021,1:38:40 PM,-4.6652508E+1,-1.0976295E+2,3.8516355E+3,2.2767677E+1
14126003,2/10/2021,1:38:40 PM,-3.5561234E+1,-1.1629389E+2,3.8444929E+3,2.2723488E+1
14126004,2/10/2021,1:38:40 PM,-2.2980482E+1,-1.2080912E+2,3.8400288E+3,2.2723488E+1
14126005,2/10/2021,1:38:40 PM,-8.9984579E+0,-1.1879339E+2,3.8578853E+3,2.2723488E+1
14126006,2/10/2021,1:38:41 PM,7.8775978E+0,-1.1581012E+2,3.8516355E+3,2.2701397E+1
14126007,2/10/2021,1:38:41 PM,2.5161501E+1,-1.1366001E+2,3.8614568E+3,2.2701397E+1
14126008,2/10/2021,1:38:41 PM,4.1173363E+1,-1.0804286E+2,3.8534211E+3,2.2723488E+1
14126009,2/10/2021,1:38:41 PM,5.2397633E+1,-1.0589276E+2,3.8587781E+3,2.2723488E+1
14126010,2/10/2021,1:38:41 PM,6.1494072E+1,-9.7372955E+1,3.8516355E+3,2.2745583E+1
14126011,2/10/2021,1:38:41 PM,6.5882706E+1,-8.2187836E+1,3.8739563E+3,2.2767677E+1
14126012,2/10/2021,1:38:41 PM,7.6920784E+1,-6.7432724E+1,3.8685991E+3,2.2789772E+1
14126013,2/10/2021,1:38:41 PM,8.4926712E+1,-5.6386551E+1,3.8775273E+3,2.2767677E+1
14126014,2/10/2021,1:38:41 PM,9.1522964E+1,-4.8296772E+1,3.8685991E+3,2.2767677E+1
14126015,2/10/2021,1:38:41 PM,9.1921928E+1,-3.7169971E+1,3.8712776E+3,2.2723488E+1
14126016,2/10/2021,1:38:42 PM,9.3225220E+1,-2.2441738E+1,3.8775273E+3,2.2635113E+1
14126017,2/10/2021,1:38:42 PM,9.0272873E+1,-9.3798351E+0,3.8775273E+3,2.2635113E+1
14126018,2/10/2021,1:38:42 PM,8.8969582E+1,4.7900271E+0,3.8900269E+3,2.2546738E+1
14126019,2/10/2021,1:38:42 PM,8.2187141E+1,1.7432987E+1,3.8837771E+3,2.2480457E+1
14126020,2/10/2021,1:38:42 PM,8.2985077E+1,1.4527047E+1,3.8525283E+3,2.2480457E+1
