TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-06 16:39:10,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
17689960,6/10/2021,4:38:36 PM,7.7740540E+1,7.9092384E+1,3.8762935E+3,2.2281612E+1
17689961,6/10/2021,4:38:36 PM,6.7337891E+1,8.8421089E+1,3.8745078E+3,2.2126957E+1
17689962,6/10/2021,4:38:36 PM,5.8664577E+1,9.9147758E+1,3.8843301E+3,2.2104862E+1
17689963,6/10/2021,4:38:36 PM,4.7969265E+1,1.0834204E+2,3.8816514E+3,2.2016487E+1
17689964,6/10/2021,4:38:36 PM,3.8364773E+1,1.1111109E+2,3.8780796E+3,2.1972301E+1
17689965,6/10/2021,4:38:36 PM,2.9824488E+1,1.1248215E+2,3.8798655E+3,2.1950207E+1
17689966,6/10/2021,4:38:37 PM,2.0698885E+1,1.1186383E+2,3.8816514E+3,2.1906017E+1
17689967,6/10/2021,4:38:37 PM,1.1611783E+1,1.0748177E+2,3.8798655E+3,2.1906017E+1
17689968,6/10/2021,4:38:37 PM,3.9784181E+0,9.8932686E+1,3.8825444E+3,2.1972301E+1
17689969,6/10/2021,4:38:37 PM,-1.4163836E+0,8.5813354E+1,3.8798655E+3,2.1972301E+1
17689970,6/10/2021,4:38:37 PM,-5.1785226E+0,6.8043106E+1,3.8718291E+3,2.1972301E+1
17689971,6/10/2021,4:38:37 PM,-1.0614306E+1,4.6509117E+1,3.8673640E+3,2.1972301E+1
17689972,6/10/2021,4:38:37 PM,-1.5835924E+1,2.3872887E+1,3.8602207E+3,2.1972301E+1
17689973,6/10/2021,4:38:37 PM,-2.1683279E+1,5.8587170E+0,3.8620063E+3,2.1950207E+1
17689974,6/10/2021,4:38:37 PM,-2.9851091E+1,-1.3555098E+1,3.8628997E+3,2.1950207E+1
17689975,6/10/2021,4:38:37 PM,-3.5384983E+1,-4.3605656E+1,3.8423616E+3,2.1950207E+1
17689976,6/10/2021,4:38:38 PM,-4.9352741E+1,-6.5757973E+1,3.8352183E+3,2.1950207E+1
17689977,6/10/2021,4:38:38 PM,-5.9329712E+1,-8.0759178E+1,3.8405754E+3,2.1928112E+1
17689978,6/10/2021,4:38:38 PM,-6.6406700E+1,-9.4389305E+1,3.8450405E+3,2.1883923E+1
17689979,6/10/2021,4:38:38 PM,-8.0188225E+1,-1.1103043E+2,3.8262883E+3,2.1883923E+1
17689980,6/10/2021,4:38:38 PM,-9.0750511E+1,-1.2546708E+2,3.8191450E+3,2.1950207E+1
17689981,6/10/2021,4:38:38 PM,-9.8146767E+1,-1.3479578E+2,3.8316462E+3,2.1994392E+1
17689982,6/10/2021,4:38:38 PM,-1.0070087E+2,-1.4200067E+2,3.8182520E+3,2.2016487E+1
17689983,6/10/2021,4:38:38 PM,-1.0187151E+2,-1.4845279E+2,3.8280745E+3,2.2082767E+1
17689984,6/10/2021,4:38:38 PM,-1.0088711E+2,-1.5200146E+2,3.8209307E+3,2.2126957E+1
17689985,6/10/2021,4:38:38 PM,-9.7641266E+1,-1.5218965E+2,3.8245027E+3,2.2193237E+1
17689986,6/10/2021,4:38:39 PM,-8.5456062E+1,-1.5041533E+2,3.8316462E+3,2.2281612E+1
17689987,6/10/2021,4:38:39 PM,-7.5106628E+1,-1.4358681E+2,3.8352183E+3,2.2325802E+1
17689988,6/10/2021,4:38:39 PM,-6.3559940E+1,-1.4140923E+2,3.8325393E+3,2.2436268E+1
17689989,6/10/2021,4:38:39 PM,-5.4168289E+1,-1.3748418E+2,3.8289673E+3,2.2458363E+1
17689990,6/10/2021,4:38:39 PM,-4.1211533E+1,-1.2880067E+2,3.8423616E+3,2.2568832E+1
17689991,6/10/2021,4:38:39 PM,-3.3575825E+1,-1.1777829E+2,3.8387898E+3,2.2679302E+1
