TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-04 20:39:08,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
16105960,4/10/2021,8:38:36 PM,-6.5817589E+1,-4.2113538E+0,3.8084033E+3,2.2590939E+1
16105961,4/10/2021,8:38:36 PM,-5.7730057E+1,-6.7221432E+0,3.8084033E+3,2.2546749E+1
16105962,4/10/2021,8:38:36 PM,-4.8285740E+1,-1.4603644E+1,3.8048313E+3,2.2546749E+1
16105963,4/10/2021,8:38:36 PM,-3.9479912E+1,-1.8283804E+1,3.8101890E+3,2.2568844E+1
16105964,4/10/2021,8:38:36 PM,-3.2163887E+1,-1.6026249E+1,3.8137607E+3,2.2568844E+1
16105965,4/10/2021,8:38:36 PM,-2.2347118E+1,-2.1048862E+1,3.8137607E+3,2.2590939E+1
16105966,4/10/2021,8:38:37 PM,-1.0705009E+1,-3.1129736E+1,3.8119749E+3,2.2679314E+1
16105967,4/10/2021,8:38:37 PM,-1.2421356E+0,-3.7070732E+1,3.8137607E+3,2.2679314E+1
16105968,4/10/2021,8:38:37 PM,8.1866474E+0,-4.5941898E+1,3.8137607E+3,2.2723499E+1
16105969,4/10/2021,8:38:37 PM,1.9467958E+1,-5.7931416E+1,3.8119749E+3,2.2767689E+1
16105970,4/10/2021,8:38:37 PM,2.7428429E+1,-6.9195114E+1,3.8119749E+3,2.2789783E+1
16105971,4/10/2021,8:38:37 PM,3.4797657E+1,-8.2098625E+1,3.8048313E+3,2.2922344E+1
16105972,4/10/2021,8:38:37 PM,3.9692738E+1,-9.4598915E+1,3.8030454E+3,2.2944439E+1
16105973,4/10/2021,8:38:37 PM,4.4321785E+1,-1.0578197E+2,3.8012595E+3,2.3032814E+1
16105974,4/10/2021,8:38:37 PM,4.7115177E+1,-1.1516389E+2,3.7967949E+3,2.3077003E+1
16105975,4/10/2021,8:38:37 PM,4.8445362E+1,-1.2180383E+2,3.7976877E+3,2.3077003E+1
16105976,4/10/2021,8:38:38 PM,4.9376492E+1,-1.2521789E+2,3.7932229E+3,2.3099094E+1
16105977,4/10/2021,8:38:38 PM,4.5971214E+1,-1.2395441E+2,3.7923301E+3,2.3121189E+1
16105978,4/10/2021,8:38:38 PM,4.0597263E+1,-1.1556712E+2,3.7994734E+3,2.3209564E+1
16105979,4/10/2021,8:38:38 PM,3.4531620E+1,-1.0683037E+2,3.7959019E+3,2.3297939E+1
16105980,4/10/2021,8:38:38 PM,2.4475416E+1,-9.6077438E+1,3.7959019E+3,2.3320034E+1
16105981,4/10/2021,8:38:38 PM,1.3328630E+1,-8.1507217E+1,3.7994734E+3,2.3364220E+1
16105982,4/10/2021,8:38:38 PM,1.7605786E+0,-6.5162758E+1,3.8012595E+3,2.3386314E+1
16105983,4/10/2021,8:38:38 PM,-1.0033972E+1,-4.6022545E+1,3.8101890E+3,2.3386314E+1
16105984,4/10/2021,8:38:38 PM,-2.1735233E+1,-2.7850092E+1,3.8119749E+3,2.3408409E+1
16105985,4/10/2021,8:38:38 PM,-3.6633312E+1,-9.2376289E+0,3.8101890E+3,2.3408409E+1
16105986,4/10/2021,8:38:39 PM,-4.7833477E+1,6.7540522E+0,3.8155466E+3,2.3386314E+1
16105987,4/10/2021,8:38:39 PM,-5.8129112E+1,2.3441389E+1,3.8173328E+3,2.3386314E+1
16105988,4/10/2021,8:38:39 PM,-6.9675125E+1,3.9194431E+1,3.8226899E+3,2.3320034E+1
16105989,4/10/2021,8:38:39 PM,-7.8933220E+1,5.0861366E+1,3.8226899E+3,2.3253754E+1
16105990,4/10/2021,8:38:39 PM,-8.8829796E+1,5.9248650E+1,3.8209043E+3,2.3209564E+1
16105991,4/10/2021,8:38:39 PM,-9.5507324E+1,6.3818645E+1,3.8191184E+3,2.2988628E+1
16105992,4/10/2021,8:38:39 PM,-9.9577698E+1,6.7340233E+1,3.8191184E+3,2.2900253E+1
16105993,4/10/2021,8:38:39 PM,-9.7928268E+1,6.6748817E+1,3.8226899E+3,2.2856064E+1
16105994,4/10/2021,8:38:39 PM,-9.2128662E+1,6.1641178E+1,3.8173328E+3,2.2789783E+1
16105995,4/10/2021,8:38:39 PM,-8.6781311E+1,5.2904419E+1,3.8101890E+3,2.2767689E+1
16105996,4/10/2021,8:38:40 PM,-7.5288506E+1,4.2877312E+1,3.8101890E+3,2.2745594E+1
16105997,4/10/2021,8:38:40 PM,-6.3503063E+1,3.6049202E+1,3.8137607E+3,2.2723499E+1
16105998,4/10/2021,8:38:40 PM,-5.1079124E+1,2.9543680E+1,3.8164395E+3,2.2701408E+1
16105999,4/10/2021,8:38:40 PM,-3.6872746E+1,2.0511215E+1,3.8119749E+3,2.2657219E+1
16106000,4/10/2021,8:38:40 PM,-2.7667860E+1,1.5805546E+1,3.8155466E+3,2.2679314E+1
16106001,4/10/2021,8:38:40 PM,-2.1336178E+1,1.2066885E+1,3.8146538E+3,2.2745594E+1
16106002,4/10/2021,8:38:40 PM,-1.1607618E+1,3.7806108E+0,3.8119749E+3,2.2745594E+1
16106003,4/10/2021,8:38:40 PM,-4.4038234E+0,2.3682859E+0,3.8226899E+3,2.2789783E+1
