TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-09-29 01:09:10,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
11083960,29/9/2021,1:08:36 AM,-4.0356590E+1,-3.5456699E+1,3.8230261E+3,2.1596718E+1
11083961,29/9/2021,1:08:36 AM,-3.5381847E+1,-3.7203999E+1,3.8212407E+3,2.1662998E+1
11083962,29/9/2021,1:08:36 AM,-3.4051704E+1,-3.9488922E+1,3.8203479E+3,2.1685093E+1
11083963,29/9/2021,1:08:36 AM,-3.1551033E+1,-4.1451275E+1,3.8185623E+3,2.1685093E+1
11083964,29/9/2021,1:08:36 AM,-2.7400980E+1,-4.2257721E+1,3.8221335E+3,2.1685093E+1
11083965,29/9/2021,1:08:36 AM,-2.2107004E+1,-4.5268448E+1,3.8212407E+3,2.1707188E+1
11083966,29/9/2021,1:08:37 AM,-1.8159492E+1,-4.7472733E+1,3.8212407E+3,2.1751373E+1
11083967,29/9/2021,1:08:37 AM,-1.5854360E+1,-4.9838303E+1,3.8185623E+3,2.1795563E+1
11083968,29/9/2021,1:08:37 AM,-1.3457129E+1,-5.3171608E+1,3.8167766E+3,2.1817654E+1
11083969,29/9/2021,1:08:37 AM,-7.4022102E+0,-5.4488804E+1,3.8185623E+3,2.1883938E+1
11083970,29/9/2021,1:08:37 AM,-1.3244631E+0,-5.4865147E+1,3.8185623E+3,2.1883938E+1
11083971,29/9/2021,1:08:37 AM,3.2541378E+0,-5.3628593E+1,3.8203479E+3,2.1883938E+1
11083972,29/9/2021,1:08:37 AM,7.2232728E+0,-5.2230759E+1,3.8212407E+3,2.1906029E+1
11083973,29/9/2021,1:08:37 AM,8.9915934E+0,-5.0859798E+1,3.8185623E+3,2.1906029E+1
11083974,29/9/2021,1:08:37 AM,1.1967739E+1,-4.7123272E+1,3.8212407E+3,2.1928123E+1
11083975,29/9/2021,1:08:37 AM,1.4983357E+1,-4.1505035E+1,3.8239189E+3,2.1928123E+1
11083976,29/9/2021,1:08:38 AM,1.5722789E+1,-3.6585720E+1,3.8257046E+3,2.1950218E+1
11083977,29/9/2021,1:08:38 AM,1.5946461E+1,-3.1048134E+1,3.8257046E+3,2.1994404E+1
11083978,29/9/2021,1:08:38 AM,1.3586069E+1,-2.5671833E+1,3.8265974E+3,2.1994404E+1
11083979,29/9/2021,1:08:38 AM,1.2222988E+1,-2.1236385E+1,3.8257046E+3,2.2016499E+1
11083980,29/9/2021,1:08:38 AM,1.0930957E+1,-1.6339479E+1,3.8283831E+3,2.2016499E+1
11083981,29/9/2021,1:08:38 AM,9.0810614E+0,-1.0800807E+1,3.8292761E+3,2.2038593E+1
11083982,29/9/2021,1:08:38 AM,5.2549639E+0,-5.8524313E+0,3.8283831E+3,2.2060688E+1
11083983,29/9/2021,1:08:38 AM,2.5695565E+0,-2.8670824E+0,3.8292761E+3,2.2038593E+1
11083984,29/9/2021,1:08:38 AM,-2.8526491E-1,5.5090612E-1,3.8274902E+3,2.2016499E+1
11083985,29/9/2021,1:08:38 AM,-2.9467099E+0,4.2858119E+0,3.8292761E+3,2.1994404E+1
11083986,29/9/2021,1:08:39 AM,-4.4204612E+0,6.0731277E+0,3.8292761E+3,2.1972313E+1
11083987,29/9/2021,1:08:39 AM,-5.8522983E+0,7.2111745E+0,3.8283831E+3,2.1950218E+1
11083988,29/9/2021,1:08:39 AM,-9.2731562E+0,9.7478485E+0,3.8292761E+3,2.1950218E+1
11083989,29/9/2021,1:08:39 AM,-1.1507239E+1,1.1582550E+1,3.8292761E+3,2.1928123E+1
11083990,29/9/2021,1:08:39 AM,-1.2633491E+1,1.2592965E+1,3.8310618E+3,2.1906029E+1
11083991,29/9/2021,1:08:39 AM,-1.4170245E+1,1.2811002E+1,3.8292761E+3,2.1928123E+1
11083992,29/9/2021,1:08:39 AM,-1.6228024E+1,1.2047873E+1,3.8292761E+3,2.1928123E+1
11083993,29/9/2021,1:08:39 AM,-1.8746302E+1,1.1135840E+1,3.8283831E+3,2.1928123E+1
11083994,29/9/2021,1:08:39 AM,-2.1096094E+1,9.7451887E+0,3.8292761E+3,2.1906029E+1
11083995,29/9/2021,1:08:39 AM,-2.1202507E+1,8.0141888E+0,3.8292761E+3,2.1906029E+1
11083996,29/9/2021,1:08:40 AM,-2.2692268E+1,6.7378740E+0,3.8310618E+3,2.1883938E+1
11083997,29/9/2021,1:08:40 AM,-2.4980118E+1,2.3594782E+0,3.8257046E+3,2.1861843E+1
11083998,29/9/2021,1:08:40 AM,-2.6656099E+1,-2.4147222E+0,3.8257046E+3,2.1883938E+1
11083999,29/9/2021,1:08:40 AM,-2.8624712E+1,-6.2353258E+0,3.8257046E+3,2.1883938E+1
11084000,29/9/2021,1:08:40 AM,-2.9715433E+1,-1.0343462E+1,3.8257046E+3,2.1861843E+1
11084001,29/9/2021,1:08:40 AM,-3.0593328E+1,-1.4270785E+1,3.8257046E+3,2.1861843E+1
11084002,29/9/2021,1:08:40 AM,-3.2402325E+1,-1.9796162E+1,3.8212407E+3,2.1861843E+1
11084003,29/9/2021,1:08:40 AM,-3.4583763E+1,-2.3817009E+1,3.8221335E+3,2.1861843E+1
11084004,29/9/2021,1:08:40 AM,-3.6366158E+1,-2.6854618E+1,3.8221335E+3,2.1839748E+1
11084005,29/9/2021,1:08:40 AM,-3.7377064E+1,-3.0752438E+1,3.8221335E+3,2.1839748E+1
11084006,29/9/2021,1:08:41 AM,-3.6924816E+1,-3.4139507E+1,3.8212407E+3,2.1883938E+1
11084007,29/9/2021,1:08:41 AM,-3.7323860E+1,-3.8144848E+1,3.8185623E+3,2.1928123E+1
11084008,29/9/2021,1:08:41 AM,-3.7350464E+1,-4.1397511E+1,3.8194551E+3,2.1906029E+1
11084009,29/9/2021,1:08:41 AM,-3.7057831E+1,-4.3440506E+1,3.8185623E+3,2.1883938E+1
11084010,29/9/2021,1:08:41 AM,-3.6392757E+1,-4.5322208E+1,3.8194551E+3,2.1883938E+1
11084011,29/9/2021,1:08:41 AM,-3.5887306E+1,-4.6612522E+1,3.8203479E+3,2.1883938E+1
11084012,29/9/2021,1:08:41 AM,-3.4636967E+1,-5.0241524E+1,3.8167766E+3,2.1883938E+1
11084013,29/9/2021,1:08:41 AM,-3.1896872E+1,-5.4031818E+1,3.8167766E+3,2.1883938E+1
11084014,29/9/2021,1:08:41 AM,-2.9795240E+1,-5.5510300E+1,3.8167766E+3,2.1906029E+1
11084015,29/9/2021,1:08:41 AM,-2.8731127E+1,-5.5322128E+1,3.8203479E+3,2.1906029E+1
11084016,29/9/2021,1:08:42 AM,-2.5512175E+1,-5.6585560E+1,3.8176694E+3,2.1906029E+1
11084017,29/9/2021,1:08:42 AM,-2.1920784E+1,-5.7929634E+1,3.8185623E+3,2.1906029E+1
11084018,29/9/2021,1:08:42 AM,-1.9312059E+1,-5.7203835E+1,3.8167766E+3,2.1883938E+1
11084019,29/9/2021,1:08:42 AM,-1.9051548E+1,-5.5133957E+1,3.8185623E+3,2.1839748E+1
11084020,29/9/2021,1:08:42 AM,-1.8601572E+1,-5.2526451E+1,3.8212407E+3,2.1817654E+1
11084021,29/9/2021,1:08:42 AM,-1.7420061E+1,-4.9300671E+1,3.8221335E+3,2.1817654E+1
11084022,29/9/2021,1:08:42 AM,-1.7154287E+1,-4.7768429E+1,3.8212407E+3,2.1795563E+1
11084023,29/9/2021,1:08:42 AM,-1.7399010E+1,-4.5671669E+1,3.8203479E+3,2.1795563E+1
