TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-09-30 17:09:10,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
12523960,30/9/2021,5:08:36 PM,3.9598420E+0,-3.5028545E+1,3.8423564E+3,2.2856052E+1
12523961,30/9/2021,5:08:36 PM,7.7058215E+0,-3.4302704E+1,3.8459285E+3,2.2811863E+1
12523962,30/9/2021,5:08:36 PM,7.6031828E+0,-3.1264925E+1,3.8468213E+3,2.2833958E+1
12523963,30/9/2021,5:08:36 PM,5.9267454E+0,-2.8280910E+1,3.8486072E+3,2.2833958E+1
12523964,30/9/2021,5:08:36 PM,3.9622195E+0,-2.5485081E+1,3.8468213E+3,2.2811863E+1
12523965,30/9/2021,5:08:36 PM,1.1096435E+0,-2.2474184E+1,3.8459285E+3,2.2833958E+1
12523966,30/9/2021,5:08:37 PM,-3.1125498E+0,-1.7942511E+1,3.8459285E+3,2.2833958E+1
12523967,30/9/2021,5:08:37 PM,-7.0847235E+0,-1.1068138E+1,3.8512861E+3,2.2878147E+1
12523968,30/9/2021,5:08:37 PM,-1.3148320E+1,-4.5779624E+0,3.8486072E+3,2.2944427E+1
12523969,30/9/2021,5:08:37 PM,-1.7567062E+1,-1.1368777E+0,3.8503931E+3,2.2944427E+1
12523970,30/9/2021,5:08:37 PM,-1.9822489E+1,6.1591983E-1,3.8486072E+3,2.2966522E+1
12523971,30/9/2021,5:08:37 PM,-2.0618391E+1,2.1320043E+0,3.8468213E+3,2.2988613E+1
12523972,30/9/2021,5:08:37 PM,-1.9819857E+1,4.9776134E+0,3.8512861E+3,2.3032803E+1
12523973,30/9/2021,5:08:37 PM,-1.8511868E+1,7.9514012E+0,3.8503931E+3,2.3076992E+1
12523974,30/9/2021,5:08:37 PM,-1.7103870E+1,1.0310229E+1,3.8521790E+3,2.3076992E+1
12523975,30/9/2021,5:08:37 PM,-1.4369462E+1,1.0382030E+1,3.8512861E+3,2.3099083E+1
12523976,30/9/2021,5:08:38 PM,-1.2382476E+1,1.0445854E+1,3.8512861E+3,2.3121178E+1
12523977,30/9/2021,5:08:38 PM,-1.0440230E+1,1.1509587E+1,3.8530718E+3,2.3121178E+1
12523978,30/9/2021,5:08:38 PM,-1.0008620E+1,1.1927102E+1,3.8530718E+3,2.3121178E+1
12523979,30/9/2021,5:08:38 PM,-1.0261270E+1,1.2198354E+1,3.8548579E+3,2.3121178E+1
12523980,30/9/2021,5:08:38 PM,-9.0190744E+0,1.0903259E+1,3.8521790E+3,2.3165367E+1
12523981,30/9/2021,5:08:38 PM,-1.0187580E+1,8.1402140E+0,3.8512861E+3,2.3187458E+1
12523982,30/9/2021,5:08:38 PM,-1.0537605E+1,5.3053665E+0,3.8503931E+3,2.3209553E+1
12523983,30/9/2021,5:08:38 PM,-1.0900790E+1,3.2276399E+0,3.8512861E+3,2.3231647E+1
12523984,30/9/2021,5:08:38 PM,-1.1650845E+1,-2.9875714E-2,3.8495002E+3,2.3253742E+1
12523985,30/9/2021,5:08:38 PM,-8.4821930E+0,-4.5282412E+0,3.8494956E+3,2.3275833E+1
12523986,30/9/2021,5:08:39 PM,-6.6004772E+0,-8.3928499E+0,3.8468169E+3,2.3297928E+1
12523987,30/9/2021,5:08:39 PM,-2.1399956E+0,-1.2222287E+1,3.8477100E+3,2.3275833E+1
12523988,30/9/2021,5:08:39 PM,8.5423350E-1,-1.5192761E+1,3.8459238E+3,2.3297928E+1
12523989,30/9/2021,5:08:39 PM,1.8182037E+0,-1.6546360E+1,3.8486028E+3,2.3297928E+1
12523990,30/9/2021,5:08:39 PM,3.9700882E+0,-1.8147278E+1,3.8486028E+3,2.3342117E+1
12523991,30/9/2021,5:08:39 PM,3.1497564E+0,-1.9397163E+1,3.8468169E+3,2.3342117E+1
12523992,30/9/2021,5:08:39 PM,1.5701228E+0,-1.9274834E+1,3.8477100E+3,2.3320023E+1
12523993,30/9/2021,5:08:39 PM,-8.3628297E-1,-1.7790928E+1,3.8477100E+3,2.3297928E+1
12523994,30/9/2021,5:08:39 PM,-6.8189144E+0,-1.5320408E+1,3.8494956E+3,2.3297928E+1
12523995,30/9/2021,5:08:39 PM,-1.0306009E+1,-1.3623755E+1,3.8494956E+3,2.3275833E+1
12523996,30/9/2021,5:08:40 PM,-1.4503681E+1,-1.2530769E+1,3.8477100E+3,2.3253742E+1
12523997,30/9/2021,5:08:40 PM,-1.8661877E+1,-1.2525451E+1,3.8468169E+3,2.3231647E+1
12523998,30/9/2021,5:08:40 PM,-2.1815794E+1,-1.0661260E+1,3.8477100E+3,2.3187458E+1
12523999,30/9/2021,5:08:40 PM,-2.6551418E+1,-8.3370037E+0,3.8477100E+3,2.3187458E+1
12524000,30/9/2021,5:08:40 PM,-2.9797182E+1,-7.6535554E+0,3.8477100E+3,2.3121178E+1
12524001,30/9/2021,5:08:40 PM,-3.1686110E+1,-7.2493372E+0,3.8459238E+3,2.3099083E+1
12524002,30/9/2021,5:08:40 PM,-3.3122761E+1,-7.2839088E+0,3.8450310E+3,2.3076992E+1
12524003,30/9/2021,5:08:40 PM,-3.4852062E+1,-5.7680898E+0,3.8441379E+3,2.3010708E+1
12524004,30/9/2021,5:08:40 PM,-3.6155689E+1,-2.9504848E+0,3.8477100E+3,2.3010708E+1
12524005,30/9/2021,5:08:40 PM,-3.7166664E+1,-7.5461537E-1,3.8468169E+3,2.3121178E+1
12524006,30/9/2021,5:08:41 PM,-3.6022663E+1,5.7349700E-1,3.8494956E+3,2.3165367E+1
12524007,30/9/2021,5:08:41 PM,-3.4772247E+1,2.2072573E+0,3.8477100E+3,2.3209553E+1
12524008,30/9/2021,5:08:41 PM,-3.2776901E+1,3.4358251E+0,3.8494956E+3,2.3253742E+1
12524009,30/9/2021,5:08:41 PM,-2.9903603E+1,5.4862003E+0,3.8512817E+3,2.3253742E+1
12524010,30/9/2021,5:08:41 PM,-2.8466951E+1,6.3823953E+0,3.8512817E+3,2.3231647E+1
12524011,30/9/2021,5:08:41 PM,-2.4715700E+1,5.7388372E+0,3.8530676E+3,2.3253742E+1
12524012,30/9/2021,5:08:41 PM,-2.0139704E+1,3.0930436E+0,3.8503889E+3,2.3231647E+1
12524013,30/9/2021,5:08:41 PM,-1.7359152E+1,-9.1679502E-1,3.8494956E+3,2.3187458E+1
12524014,30/9/2021,5:08:41 PM,-1.1885071E+1,-4.3696642E+0,3.8486028E+3,2.3187458E+1
12524015,30/9/2021,5:08:41 PM,-9.0638142E+0,-6.5392957E+0,3.8512817E+3,2.3165367E+1
12524016,30/9/2021,5:08:42 PM,-5.9530625E+0,-9.9006910E+0,3.8494956E+3,2.3143272E+1
12524017,30/9/2021,5:08:42 PM,-3.1291492E+0,-1.3756721E+1,3.8477100E+3,2.3121178E+1
12524018,30/9/2021,5:08:42 PM,-2.7431574E+0,-1.6221922E+1,3.8468169E+3,2.3076992E+1
12524019,30/9/2021,5:08:42 PM,-3.6918888E+0,-1.6977173E+1,3.8477100E+3,2.3076992E+1
12524020,30/9/2021,5:08:42 PM,-3.8892441E+0,-1.7929213E+1,3.8477100E+3,2.3076992E+1
12524021,30/9/2021,5:08:42 PM,-4.6342793E+0,-1.7958466E+1,3.8494956E+3,2.3054897E+1
12524022,30/9/2021,5:08:42 PM,-6.1320229E+0,-1.8804132E+1,3.8468169E+3,2.3010708E+1
