TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-05 00:09:10,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
16231960,5/10/2021,12:08:36 AM,-3.6660038E+1,-6.2649031E+0,3.8224707E+3,2.2502563E+1
16231961,5/10/2021,12:08:36 AM,-4.2885330E+1,-1.4730202E+0,3.8224707E+3,2.2524658E+1
16231962,5/10/2021,12:08:36 AM,-4.7407974E+1,3.2218719E+0,3.8224707E+3,2.2635124E+1
16231963,5/10/2021,12:08:36 AM,-5.1824207E+1,8.5092068E+0,3.8251492E+3,2.2679314E+1
16231964,5/10/2021,12:08:36 AM,-5.4165344E+1,1.0971558E+1,3.8242563E+3,2.2723499E+1
16231965,5/10/2021,12:08:36 AM,-5.3287415E+1,1.0814670E+1,3.8224707E+3,2.2789783E+1
16231966,5/10/2021,12:08:37 AM,-5.1398548E+1,1.0819987E+1,3.8242563E+3,2.2789783E+1
16231967,5/10/2021,12:08:37 AM,-5.0281189E+1,1.1476792E+1,3.8224707E+3,2.2789783E+1
16231968,5/10/2021,12:08:37 AM,-4.8817978E+1,1.1370427E+1,3.8242563E+3,2.2789783E+1
16231969,5/10/2021,12:08:37 AM,-4.4774200E+1,9.3016262E+0,3.8242563E+3,2.2767689E+1
16231970,5/10/2021,12:08:37 AM,-4.1129482E+1,5.7915788E+0,3.8224707E+3,2.2767689E+1
16231971,5/10/2021,12:08:37 AM,-3.7484760E+1,2.4684472E+0,3.8215779E+3,2.2767689E+1
16231972,5/10/2021,12:08:37 AM,-3.2855698E+1,-8.5677296E-1,3.8215779E+3,2.2701408E+1
16231973,5/10/2021,12:08:37 AM,-3.0594372E+1,-2.6694138E+0,3.8206848E+3,2.2701408E+1
16231974,5/10/2021,12:08:37 AM,-2.8492674E+1,-3.7110775E+0,3.8242563E+3,2.2723499E+1
16231975,5/10/2021,12:08:37 AM,-2.3012289E+1,-6.8047061E+0,3.8224707E+3,2.2745594E+1
16231976,5/10/2021,12:08:38 AM,-1.8089392E+1,-1.1123128E+1,3.8206848E+3,2.2745594E+1
16231977,5/10/2021,12:08:38 AM,-1.2452576E+1,-1.3279681E+1,3.8224707E+3,2.2745594E+1
16231978,5/10/2021,12:08:38 AM,-9.8552189E+0,-1.3476455E+1,3.8242563E+3,2.2745594E+1
16231979,5/10/2021,12:08:38 AM,-7.3525987E+0,-1.4851224E+1,3.8224707E+3,2.2723499E+1
16231980,5/10/2021,12:08:38 AM,-3.3041649E+0,-1.5627688E+1,3.8242563E+3,2.2679314E+1
16231981,5/10/2021,12:08:38 AM,-1.1186490E+0,-1.6667408E+1,3.8233635E+3,2.2679314E+1
16231982,5/10/2021,12:08:38 AM,2.3596652E+0,-1.9656267E+1,3.8242563E+3,2.2679314E+1
16231983,5/10/2021,12:08:38 AM,3.5886242E+0,-2.2070465E+1,3.8224707E+3,2.2679314E+1
16231984,5/10/2021,12:08:38 AM,4.0893998E+0,-2.5108179E+1,3.8224707E+3,2.2657219E+1
16231985,5/10/2021,12:08:38 AM,4.0244255E+0,-2.7205009E+1,3.8224707E+3,2.2635124E+1
16231986,5/10/2021,12:08:39 AM,4.3469186E+0,-2.9409369E+1,3.8242563E+3,2.2635124E+1
16231987,5/10/2021,12:08:39 AM,5.9526048E+0,-3.3495495E+1,3.8206848E+3,2.2657219E+1
16231988,5/10/2021,12:08:39 AM,5.1091743E+0,-3.6828915E+1,3.8180061E+3,2.2657219E+1
16231989,5/10/2021,12:08:39 AM,3.5814934E+0,-3.7769798E+1,3.8197917E+3,2.2657219E+1
16231990,5/10/2021,12:08:39 AM,3.0894341E+0,-3.7931095E+1,3.8197917E+3,2.2635124E+1
16231991,5/10/2021,12:08:39 AM,2.8216143E+0,-3.9113918E+1,3.8224707E+3,2.2635124E+1
16231992,5/10/2021,12:08:39 AM,2.4159231E+0,-4.1291397E+1,3.8197917E+3,2.2635124E+1
16231993,5/10/2021,12:08:39 AM,2.1876857E-1,-4.3415108E+1,3.8162205E+3,2.2635124E+1
16231994,5/10/2021,12:08:39 AM,-4.5402555E+0,-4.2366692E+1,3.8162205E+3,2.2590939E+1
