TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-04 17:09:10,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
15979960,4/10/2021,5:08:36 PM,-1.8748827E+1,2.5109098E+1,3.8584231E+3,2.2524658E+1
15979961,4/10/2021,5:08:36 PM,-2.0698517E+1,2.4678963E+1,3.8602092E+3,2.2524658E+1
15979962,4/10/2021,5:08:36 PM,-2.3252575E+1,2.2178806E+1,3.8566372E+3,2.2546749E+1
15979963,4/10/2021,5:08:36 PM,-2.4183741E+1,1.8753706E+1,3.8548513E+3,2.2546749E+1
15979964,4/10/2021,5:08:36 PM,-2.5859842E+1,1.7416056E+1,3.8566372E+3,2.2502563E+1
15979965,4/10/2021,5:08:36 PM,-2.8227669E+1,1.7522429E+1,3.8566372E+3,2.2502563E+1
15979966,4/10/2021,5:08:37 PM,-3.0090002E+1,1.7416056E+1,3.8584231E+3,2.2480469E+1
15979967,4/10/2021,5:08:37 PM,-2.9903769E+1,1.3881784E+1,3.8557444E+3,2.2458374E+1
15979968,4/10/2021,5:08:37 PM,-2.9584513E+1,1.0961823E+1,3.8539585E+3,2.2458374E+1
15979969,4/10/2021,5:08:37 PM,-2.7801992E+1,8.7572260E+0,3.8548513E+3,2.2458374E+1
15979970,4/10/2021,5:08:37 PM,-2.6285521E+1,5.5234609E+0,3.8548513E+3,2.2458374E+1
15979971,4/10/2021,5:08:37 PM,-2.3651646E+1,1.7301430E+0,3.8548513E+3,2.2458374E+1
15979972,4/10/2021,5:08:37 PM,-2.0219629E+1,-2.5431497E+0,3.8548513E+3,2.2458374E+1
15979973,4/10/2021,5:08:37 PM,-1.6459175E+1,-8.2333345E+0,3.8521726E+3,2.2458374E+1
15979974,4/10/2021,5:08:37 PM,-1.0479762E+1,-1.3969543E+1,3.8530654E+3,2.2436283E+1
15979975,4/10/2021,5:08:37 PM,-6.5531416E+0,-1.8017067E+1,3.8512798E+3,2.2436283E+1
