TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-09-28 04:09:06,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
10327960,28/9/2021,4:08:36 AM,-1.9486994E+1,-2.3004745E+1,3.8309702E+3,2.1835831E+1
10327961,28/9/2021,4:08:36 AM,-1.6069469E+1,-2.4832226E+1,3.8291846E+3,2.1813736E+1
10327962,28/9/2021,4:08:36 AM,-1.1544340E+1,-2.5477219E+1,3.8327556E+3,2.1791645E+1
10327963,28/9/2021,4:08:36 AM,-7.0007954E+0,-2.6605957E+1,3.8327556E+3,2.1835831E+1
10327964,28/9/2021,4:08:36 AM,-4.8213892E+0,-2.7143450E+1,3.8309702E+3,2.1924191E+1
10327965,28/9/2021,4:08:36 AM,-1.3532598E+0,-2.6444708E+1,3.8327556E+3,2.1946285E+1
10327966,28/9/2021,4:08:37 AM,9.7441816E-1,-2.6310335E+1,3.8309702E+3,2.1968376E+1
10327967,28/9/2021,4:08:37 AM,4.9560652E+0,-2.6525331E+1,3.8345413E+3,2.2012558E+1
10327968,28/9/2021,4:08:37 AM,9.8316326E+0,-2.6579082E+1,3.8345413E+3,2.2034653E+1
10327969,28/9/2021,4:08:37 AM,1.2567756E+1,-2.7009075E+1,3.8345413E+3,2.2078838E+1
10327970,28/9/2021,4:08:37 AM,1.4719824E+1,-2.8890306E+1,3.8327556E+3,2.2100925E+1
10327971,28/9/2021,4:08:37 AM,1.7450686E+1,-3.0529663E+1,3.8327556E+3,2.2078838E+1
10327972,28/9/2021,4:08:37 AM,1.8450424E+1,-3.0019043E+1,3.8345413E+3,2.2056744E+1
10327973,28/9/2021,4:08:37 AM,1.7882153E+1,-2.9159054E+1,3.8327556E+3,2.2078838E+1
10327974,28/9/2021,4:08:37 AM,1.7324402E+1,-2.8890306E+1,3.8345413E+3,2.2078838E+1
10327975,28/9/2021,4:08:37 AM,1.4485675E+1,-2.7519695E+1,3.8309702E+3,2.2078838E+1
10327976,28/9/2021,4:08:38 AM,9.1844339E+0,-2.5423470E+1,3.8327556E+3,2.2056744E+1
10327977,28/9/2021,4:08:38 AM,5.7248144E+0,-2.3031620E+1,3.8327556E+3,2.2012558E+1
10327978,28/9/2021,4:08:38 AM,2.5548768E+0,-2.0720396E+1,3.8345413E+3,2.2012558E+1
10327979,28/9/2021,4:08:38 AM,-1.9908235E+0,-1.7630785E+1,3.8345413E+3,2.1968376E+1
10327980,28/9/2021,4:08:38 AM,-7.0428896E+0,-1.5971918E+1,3.8327556E+3,2.1968376E+1
10327981,28/9/2021,4:08:38 AM,-9.7000875E+0,-1.5344525E+1,3.8336484E+3,2.1880013E+1
10327982,28/9/2021,4:08:38 AM,-1.2362547E+1,-1.3058265E+1,3.8345413E+3,2.1813736E+1
10327983,28/9/2021,4:08:38 AM,-1.6148396E+1,-1.1617391E+1,3.8354341E+3,2.1813736E+1
10327984,28/9/2021,4:08:38 AM,-2.0585434E+1,-1.2173004E+1,3.8327556E+3,2.1813736E+1
10327985,28/9/2021,4:08:38 AM,-2.2739723E+1,-1.2303268E+1,3.8345413E+3,2.1791645E+1
10327986,28/9/2021,4:08:39 AM,-2.5851475E+1,-1.2412264E+1,3.8327556E+3,2.1769550E+1
10327987,28/9/2021,4:08:39 AM,-2.8910032E+1,-1.2991804E+1,3.8327556E+3,2.1747463E+1
10327988,28/9/2021,4:08:39 AM,-3.2181362E+1,-1.4507116E+1,3.8318628E+3,2.1747463E+1
10327989,28/9/2021,4:08:39 AM,-3.5665462E+1,-1.6357391E+1,3.8291846E+3,2.1725372E+1
10327990,28/9/2021,4:08:39 AM,-3.9415520E+1,-1.7221384E+1,3.8291846E+3,2.1725372E+1
10327991,28/9/2021,4:08:39 AM,-4.0984695E+1,-1.8617065E+1,3.8309702E+3,2.1747463E+1
10327992,28/9/2021,4:08:39 AM,-4.2394291E+1,-1.9459793E+1,3.8291846E+3,2.1791645E+1
10327993,28/9/2021,4:08:39 AM,-4.3325157E+1,-2.0424774E+1,3.8291846E+3,2.1791645E+1
10327994,28/9/2021,4:08:39 AM,-4.3644310E+1,-2.1849134E+1,3.8291846E+3,2.1791645E+1
10327995,28/9/2021,4:08:39 AM,-4.1782581E+1,-2.4859100E+1,3.8273987E+3,2.1813736E+1
10327996,28/9/2021,4:08:40 AM,-3.8591042E+1,-2.6605957E+1,3.8291846E+3,2.1835831E+1
10327997,28/9/2021,4:08:40 AM,-3.4309055E+1,-2.8057190E+1,3.8300774E+3,2.1835831E+1
10327998,28/9/2021,4:08:40 AM,-3.0745171E+1,-2.9347176E+1,3.8309702E+3,2.1835831E+1
10327999,28/9/2021,4:08:40 AM,-2.8590879E+1,-3.0637163E+1,3.8291846E+3,2.1880013E+1
10328000,28/9/2021,4:08:40 AM,-2.5319551E+1,-3.1739025E+1,3.8309702E+3,2.1880013E+1
10328001,28/9/2021,4:08:40 AM,-2.3351435E+1,-3.1739025E+1,3.8309702E+3,2.1924191E+1
10328002,28/9/2021,4:08:40 AM,-2.3032282E+1,-3.2948387E+1,3.8309702E+3,2.1968376E+1
10328003,28/9/2021,4:08:40 AM,-2.1941839E+1,-3.5125237E+1,3.8291846E+3,2.1968376E+1
10328004,28/9/2021,4:08:40 AM,-2.1436512E+1,-3.5770229E+1,3.8300774E+3,2.1968376E+1
10328005,28/9/2021,4:08:40 AM,-2.1090761E+1,-3.5877731E+1,3.8291846E+3,2.1968376E+1
10328006,28/9/2021,4:08:41 AM,-2.0665222E+1,-3.6952717E+1,3.8291846E+3,2.1968376E+1
10328007,28/9/2021,4:08:41 AM,-1.9760607E+1,-3.7947079E+1,3.8282915E+3,2.1968376E+1
10328008,28/9/2021,4:08:41 AM,-1.8026852E+1,-3.8726448E+1,3.8265059E+3,2.1968376E+1
10328009,28/9/2021,4:08:41 AM,-1.6361498E+1,-3.8377075E+1,3.8291846E+3,2.2012558E+1
10328010,28/9/2021,4:08:41 AM,-1.3285988E+1,-3.7758957E+1,3.8282915E+3,2.2012558E+1
10328011,28/9/2021,4:08:41 AM,-1.0520925E+1,-3.6657093E+1,3.8291846E+3,2.1968376E+1
