TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,2021-10-02 06:39:08,


Scan Number,Date,Time,X_Accel,Y_Accel,Z_Accel,Wave_Radar
,,,mm/s^2,mm/s^2,mm/s^2,Meters
13873960,2/10/2021,6:38:36 AM,-2.1805589E+2,1.7508006E+2,3.8666816E+3,2.1990467E+1
13873961,2/10/2021,6:38:36 AM,-2.0903656E+2,1.5546249E+2,3.8559683E+3,2.2123016E+1
13873962,2/10/2021,6:38:36 AM,-2.0054776E+2,1.2469247E+2,3.8300774E+3,2.2167198E+1
13873963,2/10/2021,6:38:36 AM,-2.0293523E+2,1.0007646E+2,3.8363269E+3,2.2255566E+1
13873964,2/10/2021,6:38:36 AM,-2.0824074E+2,8.4839256E+1,3.8398979E+3,2.2366020E+1
13873965,2/10/2021,6:38:36 AM,-1.9581793E+2,5.3719883E+1,3.8327556E+3,2.2388115E+1
13873966,2/10/2021,6:38:37 AM,-1.6406366E+2,1.0779296E+1,3.8113286E+3,2.2520660E+1
13873967,2/10/2021,6:38:37 AM,-1.3797412E+2,-2.7303352E+1,3.8077576E+3,2.2586941E+1
13873968,2/10/2021,6:38:37 AM,-1.2015556E+2,-5.3370533E+1,3.8148999E+3,2.2609028E+1
13873969,2/10/2021,6:38:37 AM,-1.0826765E+2,-7.3203079E+1,3.8024006E+3,2.2675304E+1
13873970,2/10/2021,6:38:37 AM,-9.0395920E+1,-9.6206696E+1,3.8006150E+3,2.2697395E+1
13873971,2/10/2021,6:38:37 AM,-7.2524170E+1,-1.1047646E+2,3.8086504E+3,2.2763668E+1
13873972,2/10/2021,6:38:37 AM,-5.4466267E+1,-1.2563305E+2,3.7863306E+3,2.2807854E+1
13873973,2/10/2021,6:38:37 AM,-5.5264114E+1,-1.2106458E+2,3.8041863E+3,2.2807854E+1
13873974,2/10/2021,6:38:37 AM,-6.0849030E+1,-1.0209196E+2,3.8184709E+3,2.2785759E+1
13873975,2/10/2021,6:38:37 AM,-4.9306866E+1,-1.0236069E+2,3.8175781E+3,2.2785759E+1
13873976,2/10/2021,6:38:38 AM,-3.4174393E+1,-1.0190385E+2,3.8041863E+3,2.2763668E+1
13873977,2/10/2021,6:38:38 AM,-1.6470947E+1,-9.5722969E+1,3.8193638E+3,2.2763668E+1
13873978,2/10/2021,6:38:38 AM,-1.4004219E+0,-8.1990685E+1,3.8363269E+3,2.2741581E+1
13873979,2/10/2021,6:38:38 AM,7.1871314E+0,-7.2584991E+1,3.8273987E+3,2.2697395E+1
13873980,2/10/2021,6:38:38 AM,1.8307192E+1,-7.4546753E+1,3.8327556E+3,2.2675304E+1
13873981,2/10/2021,6:38:38 AM,4.7126087E+1,-7.5245461E+1,3.8273987E+3,2.2609028E+1
13873982,2/10/2021,6:38:38 AM,7.9332458E+1,-7.7717812E+1,3.8390051E+3,2.2586941E+1
13873983,2/10/2021,6:38:38 AM,9.7603119E+1,-8.0082664E+1,3.8238276E+3,2.2542755E+1
13873984,2/10/2021,6:38:38 AM,1.2337354E+2,-7.6078537E+1,3.8434690E+3,2.2498573E+1
13873985,2/10/2021,6:38:38 AM,1.4241545E+2,-7.3498688E+1,3.8407908E+3,2.2476479E+1
13873986,2/10/2021,6:38:39 AM,1.5667030E+2,-8.5484215E+1,3.8202566E+3,2.2366020E+1
13873987,2/10/2021,6:38:39 AM,1.7701537E+2,-8.2796875E+1,3.8157925E+3,2.2299747E+1
13873988,2/10/2021,6:38:39 AM,2.0638382E+2,-6.3018074E+1,3.8720386E+3,2.2299747E+1
13873989,2/10/2021,6:38:39 AM,2.1513788E+2,-5.6622208E+1,3.8220420E+3,2.2233475E+1
13873990,2/10/2021,6:38:39 AM,1.8765331E+2,-3.6279060E+1,3.8461475E+3,2.2189289E+1
13873991,2/10/2021,6:38:39 AM,1.7496756E+2,-1.1332215E+1,3.8568611E+3,2.2056740E+1
13873992,2/10/2021,6:38:39 AM,1.7406332E+2,3.8414261E+0,3.8452546E+3,2.2012554E+1
13873993,2/10/2021,6:38:39 AM,1.5127155E+2,2.3406713E+1,3.8684673E+3,2.1857914E+1
13873994,2/10/2021,6:38:39 AM,1.1470362E+2,3.5768467E+1,3.8416836E+3,2.1592815E+1
13873995,2/10/2021,6:38:39 AM,9.4385147E+1,5.5117298E+1,3.8693599E+3,2.1570728E+1
13873996,2/10/2021,6:38:40 AM,6.8854088E+1,6.8124016E+1,3.8738242E+3,2.1371902E+1
13873997,2/10/2021,6:38:40 AM,3.9785904E+1,6.1943142E+1,3.8452546E+3,2.1217262E+1
13873998,2/10/2021,6:38:40 AM,9.5495195E+0,5.0629444E+1,3.8291846E+3,2.1150990E+1
13873999,2/10/2021,6:38:40 AM,-1.2882644E+1,4.6329704E+1,3.8434690E+3,2.1018436E+1
13874000,2/10/2021,6:38:40 AM,-8.8786850E+0,4.2594303E+1,3.8532898E+3,2.0996349E+1
13874001,2/10/2021,6:38:40 AM,-1.2685057E+0,1.9445265E+1,3.8318628E+3,2.0952164E+1
13874002,2/10/2021,6:38:40 AM,-2.5690632E+1,1.3955931E+1,3.8416836E+3,2.0885887E+1
13874003,2/10/2021,6:38:40 AM,-2.9227747E+1,-1.1986151E+1,3.8166853E+3,2.0930069E+1
13874004,2/10/2021,6:38:40 AM,-2.2632223E+1,-3.4935390E+1,3.8131143E+3,2.0952164E+1
13874005,2/10/2021,6:38:40 AM,-3.2232964E+1,-4.3991722E+1,3.8068645E+3,2.0952164E+1
13874006,2/10/2021,6:38:41 AM,-3.6887066E+1,-3.8832031E+1,3.8425762E+3,2.0996349E+1
13874007,2/10/2021,6:38:41 AM,-4.8934536E+1,-4.8291462E+1,3.8184709E+3,2.1018436E+1
13874008,2/10/2021,6:38:41 AM,-8.0582420E+1,-4.2406189E+1,3.8131143E+3,2.1084709E+1
13874009,2/10/2021,6:38:41 AM,-1.1770883E+2,-3.1226868E+1,3.8381123E+3,2.1195168E+1
13874010,2/10/2021,6:38:41 AM,-1.3100626E+2,-4.0578796E+1,3.7952583E+3,2.1215485E+1
13874011,2/10/2021,6:38:41 AM,-1.5105876E+2,-2.7894564E+1,3.8041863E+3,2.1348026E+1
13874012,2/10/2021,6:38:41 AM,-1.6116481E+2,-1.6920006E+1,3.8363269E+3,2.1436390E+1
13874013,2/10/2021,6:38:41 AM,-1.4919713E+2,-1.3060170E+1,3.8434690E+3,2.1458481E+1
13874014,2/10/2021,6:38:41 AM,-1.4980881E+2,-1.7100769E+1,3.8220420E+3,2.1568935E+1
13874015,2/10/2021,6:38:41 AM,-1.7262718E+2,-2.8915751E+1,3.7818665E+3,2.1613113E+1
13874016,2/10/2021,6:38:42 AM,-1.6983473E+2,-2.6416529E+1,3.8265059E+3,2.1701477E+1
13874017,2/10/2021,6:38:42 AM,-1.5464906E+2,-2.0585007E+1,3.8300774E+3,2.1723568E+1
13874018,2/10/2021,6:38:42 AM,-1.4039423E+2,-3.2355545E+1,3.8077576E+3,2.1767746E+1
13874019,2/10/2021,6:38:42 AM,-1.3839961E+2,-3.3672340E+1,3.8184709E+3,2.1856110E+1
13874020,2/10/2021,6:38:42 AM,-1.3589970E+2,-3.9880089E+1,3.7907944E+3,2.1878201E+1
13874021,2/10/2021,6:38:42 AM,-1.1590038E+2,-4.1895596E+1,3.8220420E+3,2.1922379E+1
13874022,2/10/2021,6:38:42 AM,-8.9225731E+1,-3.2033062E+1,3.8220420E+3,2.1966564E+1
13874023,2/10/2021,6:38:42 AM,-7.7311241E+1,-2.4589138E+1,3.8381123E+3,2.1988651E+1
13874024,2/10/2021,6:38:42 AM,-6.0636269E+1,-2.3326090E+1,3.8256133E+3,2.2032833E+1
13874025,2/10/2021,6:38:42 AM,-4.5051682E+1,-2.0423765E+1,3.8291846E+3,2.2054924E+1
13874026,2/10/2021,6:38:43 AM,-3.5264774E+1,-1.5851373E+1,3.8309702E+3,2.2010742E+1
13874027,2/10/2021,6:38:43 AM,-1.3177362E+1,-1.4825274E+1,3.8273987E+3,2.1988651E+1
13874028,2/10/2021,6:38:43 AM,8.8839998E+0,-3.7533360E+0,3.8541826E+3,2.1988651E+1
13874029,2/10/2021,6:38:43 AM,1.3821893E+1,1.8058276E+0,3.8452546E+3,2.1944469E+1
13874030,2/10/2021,6:38:43 AM,1.4040244E+1,-2.7375581E+0,3.8318628E+3,2.1944469E+1
13874031,2/10/2021,6:38:43 AM,2.4121532E+1,-9.2747679E+0,3.8291846E+3,2.1944469E+1
13874032,2/10/2021,6:38:43 AM,3.4360550E+1,-6.3559675E+0,3.8443618E+3,2.1944469E+1
13874033,2/10/2021,6:38:43 AM,4.3642155E+1,-1.0603912E+1,3.8354341E+3,2.1966564E+1
13874034,2/10/2021,6:38:43 AM,5.0769577E+1,-9.2003365E+0,3.8425762E+3,2.1966564E+1
13874035,2/10/2021,6:38:43 AM,4.4439999E+1,-6.1486211E+0,3.8363269E+3,2.1966564E+1
13874036,2/10/2021,6:38:44 AM,3.5929646E+1,-7.1082635E+0,3.8318628E+3,2.1922379E+1
13874037,2/10/2021,6:38:44 AM,3.7285984E+1,-9.6522455E+0,3.8336484E+3,2.1922379E+1
13874038,2/10/2021,6:38:44 AM,3.9865685E+1,-3.7157145E+0,3.8452546E+3,2.1922379E+1
13874039,2/10/2021,6:38:44 AM,4.3881508E+1,-8.8069086E+0,3.8452546E+3,2.1878201E+1
13874040,2/10/2021,6:38:44 AM,4.2870903E+1,-1.9572977E+1,3.8363269E+3,2.1878201E+1
13874041,2/10/2021,6:38:44 AM,4.9413239E+1,-3.3242363E+1,3.8291846E+3,2.1789837E+1
13874042,2/10/2021,6:38:44 AM,5.5822598E+1,-4.5093525E+1,3.8273987E+3,2.1767746E+1
13874043,2/10/2021,6:38:44 AM,7.0343384E+1,-5.7697136E+1,3.8327556E+3,2.1767746E+1
13874044,2/10/2021,6:38:44 AM,7.7869736E+1,-6.2373104E+1,3.8345413E+3,2.1723568E+1
13874045,2/10/2021,6:38:44 AM,7.6274040E+1,-6.6296616E+1,3.8336484E+3,2.1723568E+1
13874046,2/10/2021,6:38:45 AM,7.3481575E+1,-7.3122459E+1,3.8273987E+3,2.1789837E+1
13874047,2/10/2021,6:38:45 AM,6.9731705E+1,-7.8470253E+1,3.8131143E+3,2.1811928E+1
13874048,2/10/2021,6:38:45 AM,6.0981998E+1,-7.3391190E+1,3.8327556E+3,2.1811928E+1
13874049,2/10/2021,6:38:45 AM,5.3641819E+1,-6.5732277E+1,3.8327556E+3,2.1878201E+1
13874050,2/10/2021,6:38:45 AM,3.8376373E+1,-5.8933315E+1,3.8256133E+3,2.1900288E+1
13874051,2/10/2021,6:38:45 AM,2.0770580E+1,-5.5251659E+1,3.8309702E+3,2.1900288E+1
13874052,2/10/2021,6:38:45 AM,5.2614746E+0,-5.1328148E+1,3.8166853E+3,2.1878201E+1
13874053,2/10/2021,6:38:45 AM,-6.5584278E+0,-4.4556057E+1,3.8265059E+3,2.1856110E+1
13874054,2/10/2021,6:38:45 AM,-1.6486830E+1,-3.6279057E+1,3.8291846E+3,2.1745655E+1
13874055,2/10/2021,6:38:45 AM,-2.1781185E+1,-3.0581902E+1,3.8327556E+3,2.1745655E+1
13874056,2/10/2021,6:38:46 AM,-2.6036362E+1,-2.7464588E+1,3.8273987E+3,2.1789837E+1
13874057,2/10/2021,6:38:46 AM,-3.6062622E+1,-2.5045986E+1,3.8202566E+3,2.1789837E+1
13874058,2/10/2021,6:38:46 AM,-4.0690125E+1,-2.1928675E+1,3.8238276E+3,2.1789837E+1
13874059,2/10/2021,6:38:46 AM,-4.0769909E+1,-1.3660944E+1,3.8273987E+3,2.1767746E+1
13874060,2/10/2021,6:38:46 AM,-3.8482754E+1,-6.1672287E+0,3.8327556E+3,2.1767746E+1
13874061,2/10/2021,6:38:46 AM,-4.1328400E+1,8.4109879E-1,3.8291846E+3,2.1789837E+1
13874062,2/10/2021,6:38:46 AM,-4.5822933E+1,7.9722071E+0,3.8291846E+3,2.1789837E+1
13874063,2/10/2021,6:38:46 AM,-5.2870567E+1,1.7478247E+1,3.8309702E+3,2.1789837E+1
13874064,2/10/2021,6:38:46 AM,-5.5742809E+1,2.6577768E+1,3.8363269E+3,2.1789837E+1
13874065,2/10/2021,6:38:46 AM,-5.7737423E+1,3.6735905E+1,3.8363269E+3,2.1811928E+1
13874066,2/10/2021,6:38:47 AM,-6.2311745E+1,4.6464066E+1,3.8434690E+3,2.1834019E+1
13874067,2/10/2021,6:38:47 AM,-6.9226402E+1,5.4606697E+1,3.8452546E+3,2.1878201E+1
13874068,2/10/2021,6:38:47 AM,-7.9066498E+1,5.7132797E+1,3.8327556E+3,2.1878201E+1
13874069,2/10/2021,6:38:47 AM,-8.4119522E+1,5.7750885E+1,3.8452546E+3,2.1922379E+1
13874070,2/10/2021,6:38:47 AM,-8.2390854E+1,5.2107479E+1,3.8363269E+3,2.1922379E+1
13874071,2/10/2021,6:38:47 AM,-7.8162270E+1,4.5066650E+1,3.8363269E+3,2.1944469E+1
13874072,2/10/2021,6:38:47 AM,-7.3933693E+1,3.8617043E+1,3.8398979E+3,2.1944469E+1
13874073,2/10/2021,6:38:47 AM,-6.9651917E+1,2.9211361E+1,3.8300774E+3,2.1944469E+1
13874074,2/10/2021,6:38:47 AM,-6.0902214E+1,1.7433056E+1,3.8345413E+3,2.1922379E+1
13874075,2/10/2021,6:38:47 AM,-4.9200478E+1,6.6191378E+0,3.8291846E+3,2.1922379E+1
13874076,2/10/2021,6:38:48 AM,-3.9918873E+1,-2.2917042E+0,3.8291846E+3,2.1922379E+1
13874077,2/10/2021,6:38:48 AM,-3.3456326E+1,-1.1090379E+1,3.8273987E+3,2.1922379E+1
13874078,2/10/2021,6:38:48 AM,-3.0052183E+1,-1.7127352E+1,3.8291846E+3,2.1922379E+1
13874079,2/10/2021,6:38:48 AM,-2.2499247E+1,-2.5341593E+1,3.8291846E+3,2.1944469E+1
13874080,2/10/2021,6:38:48 AM,-1.5466105E+1,-3.2355545E+1,3.8318628E+3,2.1944469E+1
13874081,2/10/2021,6:38:48 AM,-7.3292341E+0,-4.3319881E+1,3.8309702E+3,2.1966564E+1
13874082,2/10/2021,6:38:48 AM,-2.7662206E+0,-5.3881119E+1,3.8273987E+3,2.1988651E+1
13874083,2/10/2021,6:38:48 AM,4.7383741E-1,-6.6592224E+1,3.8238276E+3,2.1966564E+1
13874084,2/10/2021,6:38:48 AM,7.6580758E+0,-7.8819611E+1,3.8202566E+3,2.1966564E+1
13874085,2/10/2021,6:38:48 AM,1.8081057E+1,-8.7392220E+1,3.8291846E+3,2.1988651E+1
13874086,2/10/2021,6:38:49 AM,2.7951191E+1,-9.7926582E+1,3.8256133E+3,2.1988651E+1
13874087,2/10/2021,6:38:49 AM,3.2498913E+1,-1.1101392E+2,3.8184709E+3,2.2010742E+1
13874088,2/10/2021,6:38:49 AM,3.8296589E+1,-1.2313380E+2,3.8104358E+3,2.2032833E+1
13874089,2/10/2021,6:38:49 AM,3.8908272E+1,-1.2520306E+2,3.8131143E+3,2.2099106E+1
13874090,2/10/2021,6:38:49 AM,3.9121029E+1,-1.2423562E+2,3.8211492E+3,2.2099106E+1
13874091,2/10/2021,6:38:49 AM,4.0184826E+1,-1.2539117E+2,3.8148999E+3,2.2099106E+1
13874092,2/10/2021,6:38:49 AM,4.0291203E+1,-1.2474621E+2,3.8166853E+3,2.2099106E+1
13874093,2/10/2021,6:38:49 AM,3.9386978E+1,-1.2023148E+2,3.8131143E+3,2.2099106E+1
13874094,2/10/2021,6:38:49 AM,3.0770245E+1,-1.1233071E+2,3.8095432E+3,2.2099106E+1
13874095,2/10/2021,6:38:49 AM,2.5344896E+1,-9.9243378E+1,3.8131143E+3,2.2077011E+1
13874096,2/10/2021,6:38:50 AM,2.1940754E+1,-8.0754494E+1,3.8256133E+3,2.1966564E+1
13874097,2/10/2021,6:38:50 AM,1.9680544E+1,-6.1620647E+1,3.8238276E+3,2.1878201E+1
13874098,2/10/2021,6:38:50 AM,1.5363506E+1,-4.2755543E+1,3.8273987E+3,2.1856110E+1
13874099,2/10/2021,6:38:50 AM,9.7363586E+0,-2.2278028E+1,3.8273987E+3,2.1723568E+1
13874100,2/10/2021,6:38:50 AM,5.1807227E+0,2.5278385E+0,3.8381123E+3,2.1701477E+1
13874101,2/10/2021,6:38:50 AM,-1.5294183E+0,2.6604641E+1,3.8381123E+3,2.1635204E+1
13874102,2/10/2021,6:38:50 AM,-7.6291380E+0,4.9097656E+1,3.8461475E+3,2.1568935E+1
