Event_No,Datetime,Y Frequency_observed,Y Frequency_trend,Y Frequency_seasonal,Y Frequency_resid
629,2021-09-29 05:08:00,0.2,0.19962149288552505,0.004328091570856809,-0.003949584456381855
630,2021-09-29 05:38:00,0.225,0.19952542850008612,0.01922205286260041,0.006252518637313492
631,2021-09-29 06:08:00,0.2,0.1994314401771864,0.0008647146770027513,-0.000296154854189129
632,2021-09-29 06:38:00,0.225,0.1993398217332009,-0.006740508639700168,0.032400686906499276
633,2021-09-29 07:08:00,0.225,0.199250633983505,-0.007076045718723124,0.03282541173521811
634,2021-09-29 07:38:00,0.225,0.19916389878005936,-0.0067599736733766555,0.03259607489331731
635,2021-09-29 08:08:00,0.188,0.19907961599140134,-0.006689345999714836,-0.004390269991686513
636,2021-09-29 08:38:00,0.2,0.1989977421115248,-0.00883892609513077,0.009841183983605978
637,2021-09-29 09:08:00,0.2,0.1989182613940484,-0.002317480542710924,0.0033992191486625356
638,2021-09-29 09:38:00,0.213,0.198841112230177,-0.00319951877650438,0.017358406546327365
639,2021-09-29 10:08:00,0.2,0.1987661082806807,-0.003813076991887734,0.0050469687112070505
640,2021-09-29 10:38:00,0.225,0.19869299971378315,-0.011621669786348167,0.03792867007256501
641,2021-09-29 11:08:00,0.225,0.19862146983938642,-0.01144956966032542,0.037828099820939015
642,2021-09-29 11:38:00,0.225,0.1985511787089663,-0.01295462106669551,0.03940344235772922
643,2021-09-29 12:08:00,0.188,0.19848182031048392,-0.010911593513499747,0.0004297732030158208
644,2021-09-29 12:38:00,0.2,0.198413032053712,-0.007559008687738184,0.009145976634026193
645,2021-09-29 13:08:00,0.2,0.19834434154007474,-0.007470450753409019,0.009126109213334288
646,2021-09-29 13:38:00,0.188,0.19827528466662495,-0.010653309280748919,0.0003780246141239785
647,2021-09-29 14:08:00,0.188,0.19820547805250902,-0.005715367894727974,-0.00449011015778103
648,2021-09-29 14:38:00,0.2,0.19813460198980898,0.006049318669663913,-0.004183920659472873
649,2021-09-29 15:08:00,0.2,0.19806232672804358,0.0011245280838381843,0.0008131451881182583
650,2021-09-29 15:38:00,0.225,0.1979884529708648,-0.002825006428743092,0.029836553457878306
651,2021-09-29 16:08:00,0.188,0.19791292073660258,-0.0022040990347326375,-0.007708821701869928
652,2021-09-29 16:38:00,0.188,0.1978356994746135,0.020565726344819714,-0.030401425819433198
653,2021-09-29 17:08:00,0.2,0.1977567014525713,0.0009833158982862993,0.001259982649142427
654,2021-09-29 17:38:00,0.225,0.1976755897056107,0.023612809128360442,0.003711601166028866
655,2021-09-29 18:08:00,0.225,0.19759204478233738,0.029581205057469504,-0.002173249839806879
656,2021-09-29 18:38:00,0.2,0.19750591451999353,0.007490310764366201,-0.004996225284359723
657,2021-09-29 19:08:00,0.225,0.1974171602739996,0.029472533054837595,-0.0018896933288372053
658,2021-09-29 19:38:00,0.2,0.19732589388261257,-0.00014537620435394637,0.0028194823217413956
659,2021-09-29 20:08:00,0.225,0.1972324232506102,0.029339728241971723,-0.0015721514925819136
660,2021-09-29 20:38:00,0.2,0.1971370760886993,-1.6999390167329452e-05,0.0028799233014680514
661,2021-09-29 21:08:00,0.2,0.1970403051794481,0.0018442665011116639,0.0011154283194402537
662,2021-09-29 21:38:00,0.188,0.1969426765820923,-0.007860116473075772,-0.0010825601090165282
663,2021-09-29 22:08:00,0.188,0.19684512865692966,-0.004087913300004758,-0.004757215356924888
664,2021-09-29 22:38:00,0.2,0.1967487216881042,0.0009561856402228485,0.002295092671672966
665,2021-09-29 23:08:00,0.2,0.19665454205760682,-0.00026092466078450155,0.0036063826031776935
666,2021-09-29 23:38:00,0.2,0.19656366476960285,0.0009416319534006141,0.0024947032769965516
667,2021-09-30 00:08:00,0.188,0.1964771902670196,-0.0029118195431874546,-0.005565370723832147
668,2021-09-30 00:38:00,0.188,0.19639637849168187,-0.004436515323789538,-0.003959863167892347
669,2021-09-30 01:08:00,0.2,0.19632260787611677,-0.002843088450731719,0.006520480574614962
670,2021-09-30 01:38:00,0.188,0.19625714330234706,-0.0055253002606972385,-0.0027318430416498063
671,2021-09-30 02:08:00,0.2,0.19620109452121115,-0.0008011278241704342,0.0046000333029593
672,2021-09-30 02:38:00,0.188,0.19615523797796008,-0.0055381803957708425,-0.0026170575821892472
673,2021-09-30 03:08:00,0.2,0.19612012510969837,-0.0018521886731259342,0.005732063563427564
674,2021-09-30 03:38:00,0.188,0.19609631302199812,-0.010623725312932594,0.0025274122909344776
675,2021-09-30 04:08:00,0.188,0.19608414881340291,-0.007905726704573275,-0.00017842210882965115
676,2021-09-30 04:38:00,0.2,0.19608354370664194,-0.0022706896930179913,0.006187145986376069
677,2021-09-30 05:08:00,0.188,0.19609399573356623,0.0004230797300863238,-0.008517075463652546
678,2021-09-30 05:38:00,0.188,0.19611493260430116,0.015313849706938172,-0.02342878231123932
679,2021-09-30 06:08:00,0.188,0.19614594792231577,-0.0011688368868470818,-0.006977111035468692
680,2021-09-30 06:38:00,0.188,0.19618649967843918,-0.006694406147527657,-0.0014920935309115368
681,2021-09-30 07:08:00,0.188,0.19623597464045614,-0.007827295126028106,-0.0004086795144280231
682,2021-09-30 07:38:00,0.188,0.19629358051955392,-0.005929951811835631,-0.0023636287077182794
683,2021-09-30 08:08:00,0.188,0.19635846913258911,-0.0040084080220757655,-0.004350061110513337
684,2021-09-30 08:38:00,0.188,0.19642989317782272,-0.004170405665799484,-0.004259487512023236
685,2021-09-30 09:08:00,0.188,0.1965075150500686,-0.0005250375072927713,-0.00798247754277584
686,2021-09-30 09:38:00,0.188,0.19659130054787635,-0.0013848702614445336,-0.007206430286431809
687,2021-09-30 10:08:00,0.188,0.19668175955798248,-0.0045854045218224945,-0.004096355036159988
688,2021-09-30 10:38:00,0.188,0.19677971254846602,-0.006658872827079482,-0.002120839721386547
689,2021-09-30 11:08:00,0.188,0.19688592979820033,-0.0065149508414071656,-0.0023709789567931683
690,2021-09-30 11:38:00,0.188,0.19700100153712877,-0.010525781116256063,0.0015247795791273056
691,2021-09-30 12:08:00,0.188,0.19712530439033618,-0.006188340897603368,-0.0029369634927328137
692,2021-09-30 12:38:00,0.188,0.19725943895576523,-0.0030954518480775777,-0.006163987107687646
693,2021-09-30 13:08:00,0.188,0.197404016710348,-0.003057915375361781,-0.006346101334986198
694,2021-09-30 13:38:00,0.188,0.19755947329823714,-0.006040326005609468,-0.0035191472926276723
695,2021-09-30 14:08:00,0.188,0.1977263304722953,-0.003665798473531835,-0.006060531998763469
696,2021-09-30 14:38:00,0.2,0.19790539541336002,0.0051081933869970555,-0.00301358880035707
697,2021-09-30 15:08:00,0.225,0.1980977890225199,0.003016205204477371,0.023886005773002733
698,2021-09-30 15:38:00,0.188,0.19830467673391355,-0.0013165921663706994,-0.008988084567542853
699,2021-09-30 16:08:00,0.2,0.19852719497140167,0.00013641704701856927,0.0013363879815797841
700,2021-09-30 16:38:00,0.225,0.19876651633502204,0.015997197063524943,0.01023628660145301
701,2021-09-30 17:08:00,0.2,0.19902379843607418,0.002453591762092525,-0.0014773901981667004
702,2021-09-30 17:38:00,0.225,0.1993000840865611,0.018035352784734584,0.00766456312870431
703,2021-09-30 18:08:00,0.225,0.19959613492021358,0.020702835659284498,0.004701029420501934
704,2021-09-30 18:38:00,0.225,0.19991202130973287,0.005936305910975373,0.01915167277929175
705,2021-09-30 19:08:00,0.225,0.2002473173003087,0.020469734523684727,0.004282948176006579
706,2021-09-30 19:38:00,0.225,0.2006009231993593,-0.0002979255785077448,0.02469700237914846
707,2021-09-30 20:08:00,0.225,0.20097108786667675,0.020226136513984957,0.003802775619338311
708,2021-09-30 20:38:00,0.225,0.2013557925073547,-0.0003254499258599303,0.023969657418505236
709,2021-09-30 21:08:00,0.225,0.20175259254819267,0.0027468068291526234,0.020500600622654713
710,2021-09-30 21:38:00,0.225,0.20215868799991096,-0.0037371939629049864,0.02657850596299402
711,2021-09-30 22:08:00,0.225,0.20257103277976785,-0.003917644360910876,0.026346611581143042
712,2021-09-30 22:38:00,0.2,0.20298670680184136,0.0015026993228218614,-0.004489406124663198
713,2021-09-30 23:08:00,0.2,0.20340341812702925,-0.001006397712500912,-0.002397020414528328
714,2021-09-30 23:38:00,0.2,0.20381958981775106,0.0013559645105779934,-0.0051755543283290295
715,2021-10-01 00:08:00,0.2,0.2042339131562161,-0.004749170548729466,0.0005152573925133741
716,2021-10-01 00:38:00,0.188,0.2046453939714436,-0.007435572992508778,-0.00920982097893483
717,2021-10-01 01:08:00,0.188,0.20505321660808665,-0.006091534793108499,-0.010961681814978141
718,2021-10-01 01:38:00,0.2,0.2054568900316362,-0.0063345393234834025,0.0008776492918472212
719,2021-10-01 02:08:00,0.2,0.2058561775226068,-0.0026213717043598248,-0.0032348058182469497
720,2021-10-01 02:38:00,0.225,0.20625077821262774,-0.0026564133629779,0.021405635150350155
721,2021-10-01 03:08:00,0.188,0.20664045511778567,-0.001572292610253874,-0.017068162507531792
722,2021-10-01 03:38:00,0.188,0.2070251275019509,-0.009249239045859245,-0.009775888456091647
723,2021-10-01 04:08:00,0.2,0.20740479122206654,-0.006996961800328036,-0.0004078294217384759
724,2021-10-01 04:38:00,0.188,0.2077798196479998,-0.00026549979114311585,-0.01951431985685667
725,2021-10-01 05:08:00,0.2,0.20815040356366923,-0.002809846231666548,-0.005340557332002671
726,2021-10-01 05:38:00,0.2,0.2085164616903536,0.011952942870262244,-0.020469404560615828
727,2021-10-01 06:08:00,0.2,0.20887767621354694,-0.0030530314022735043,-0.005824644811273427
728,2021-10-01 06:38:00,0.225,0.20923375841501968,-0.007033501368091311,0.022799742953071633
729,2021-10-01 07:08:00,0.2,0.20958481483866306,-0.00834752905261151,-0.001237285786051534
730,2021-10-01 07:38:00,0.2,0.20993119679841918,-0.005360373545385881,-0.00457082325303329
731,2021-10-01 08:08:00,0.213,0.2102734432911415,-0.001327803951080083,0.004054360659938583
732,2021-10-01 08:38:00,0.213,0.21061209002318332,-0.00046595781568028105,0.002853867792496967
733,2021-10-01 09:08:00,0.225,0.21094757025251237,0.000204249996082314,0.013848179751405315
734,2021-10-01 09:38:00,0.225,0.21128023244110777,-0.0003292539848693763,0.014049021543761614
735,2021-10-01 10:08:00,0.225,0.2116103518214458,-0.0058998537408843955,0.019289501919438595
736,2021-10-01 10:38:00,0.213,0.21193824860348234,-0.002003557374737658,0.0030653087712552984
737,2021-10-01 11:08:00,0.225,0.2122644255947413,-0.001852488877047098,0.014588063282305802
738,2021-10-01 11:38:00,0.225,0.21258963034378497,-0.008038534056417239,0.020448903712632277
739,2021-10-01 12:08:00,0.225,0.21291460523419883,-0.002025279824740455,0.014110674590541633
740,2021-10-01 12:38:00,0.225,0.2132400103300776,0.00034382543484642663,0.011416164235075965
741,2021-10-01 13:08:00,0.225,0.21356631532531806,0.00032940022044866874,0.011104284454233282
742,2021-10-01 13:38:00,0.225,0.21389371031221147,-0.002003288948115474,0.013109578635904007
743,2021-10-01 14:08:00,0.225,0.21422205494577584,-0.0017846642932896333,0.012562609347513798
