Event_No,Datetime,X_Acc_Filtered_RMS_observed,X_Acc_Filtered_RMS_trend,X_Acc_Filtered_RMS_seasonal,X_Acc_Filtered_RMS_resid
678,2021-09-30 05:38:00,18.85782268,20.698869492760167,-1.3732924625240186,-0.4677543502361452
679,2021-09-30 06:08:00,18.23584383,20.934116432283894,-0.36030752960271384,-2.337965072681179
680,2021-09-30 06:38:00,16.90898213,21.2405447983435,-2.2270129612247103,-2.1045497071187924
681,2021-09-30 07:08:00,17.59354377,21.631249978238632,-0.8768719079770848,-3.1608343002615484
682,2021-09-30 07:38:00,17.7969931,22.11743739201189,-2.9975077167600004,-1.3229365752518873
683,2021-09-30 08:08:00,17.90513088,22.7048543115643,-1.358312652023678,-3.4414107795406217
684,2021-09-30 08:38:00,16.58730597,23.391274362013757,-3.004617600216628,-3.799350791797128
685,2021-09-30 09:08:00,16.65002518,24.165054425635446,-2.7892370052304134,-4.725792240405035
686,2021-09-30 09:38:00,16.63742917,25.00571328981031,-2.6524234219703025,-5.715860697840007
687,2021-09-30 10:08:00,16.31585245,25.886959686721717,-2.7341262286056103,-6.836981008116105
688,2021-09-30 10:38:00,16.33463684,26.781255070007543,-1.7113875932881237,-8.735230636719418
689,2021-09-30 11:08:00,15.76112249,27.66402262764033,-1.4572432512270854,-10.445656886413243
690,2021-09-30 11:38:00,15.32623784,28.51661999844026,-1.2924682269463814,-11.897913931493878
691,2021-09-30 12:08:00,15.25172705,29.32721156847018,0.6692116532696607,-14.744696171739841
692,2021-09-30 12:38:00,15.48503676,30.090116703828986,1.8429198816494867,-16.447999825478473
693,2021-09-30 13:08:00,15.51030124,30.804384325601784,1.337425415554612,-16.631508501156397
694,2021-09-30 13:38:00,16.36199974,31.472379361210685,1.07324186977905,-16.183621490989733
695,2021-09-30 14:08:00,19.06455301,32.098507871799946,1.9162778857306586,-14.950232747530602
696,2021-09-30 14:38:00,19.94294485,32.68817597979302,0.6596014850919109,-13.404832614884935
697,2021-09-30 15:08:00,21.98635607,33.24703187066845,-0.29147236491508943,-10.96920343575336
698,2021-09-30 15:38:00,20.5888916,33.78056891426066,0.903557878378746,-14.095235192639407
699,2021-09-30 16:08:00,18.17405509,34.29399084818418,-0.41484905963885377,-15.705086698545326
700,2021-09-30 16:38:00,16.49823663,34.79206320562004,0.6894254283880017,-18.98325200400804
701,2021-09-30 17:08:00,16.18448924,35.27900554260861,0.17452539399476713,-19.269041696603374
702,2021-09-30 17:38:00,19.23934807,35.7586017148771,0.8038608039410138,-17.323114448818117
703,2021-09-30 18:08:00,23.48098736,36.234286081962395,-0.17360769469563658,-12.579691027266758
704,2021-09-30 18:38:00,33.83851789,36.70939717513999,-1.0510226808671899,-1.8198566042728004
705,2021-09-30 19:08:00,44.35959912,37.18726497286676,0.26806768054123475,6.904266466592006
706,2021-09-30 19:38:00,48.90371835,37.67140803616711,-0.052624742512930006,11.284935056345823
707,2021-09-30 20:08:00,60.89947278,38.16568515913863,-0.0177146097440726,22.751502230605446
708,2021-09-30 20:38:00,69.86213987,38.674332955428405,0.93274459199409,30.255062322577494
709,2021-09-30 21:08:00,75.37307642,39.20186082895803,2.322236985036701,33.848978606005275
710,2021-09-30 21:38:00,74.45197878,39.7531564979499,2.5599691229449326,32.13885315910517
711,2021-09-30 22:08:00,71.92687058,40.33351437487455,0.869804302409604,30.723551902715847
712,2021-09-30 22:38:00,69.01163581,40.9484527671734,0.2875393309541887,27.775643711872412
713,2021-09-30 23:08:00,64.32285903,41.60345844676388,0.9913458508735035,21.728054732362622
714,2021-09-30 23:38:00,62.38396847,42.3032875989938,-0.29184687718303853,20.372527748189242
715,2021-10-01 00:08:00,57.53740439,43.0506358187383,-0.3057969381104577,14.792565509372153
716,2021-10-01 00:38:00,56.40211958,43.844856703744625,0.5382894693274929,12.018973406927877
717,2021-10-01 01:08:00,55.74612536,44.680655530045215,-1.0075723141195823,12.073042144074371
718,2021-10-01 01:38:00,52.62152796,45.54690573558492,2.4353423173423416,4.639279907072741
719,2021-10-01 02:08:00,53.60418568,46.426096200728786,1.3185810584491928,5.859508420822024
720,2021-10-01 02:38:00,54.17330194,47.29526268310357,-0.8640986624057324,7.742137919302159
721,2021-10-01 03:08:00,54.73743889,48.12817934395846,-1.0404800234133946,7.649739569454937
722,2021-10-01 03:38:00,53.88627008,48.89899911231039,0.44242788885615963,4.544843078833452
723,2021-10-01 04:08:00,53.65006414,49.58666142465887,1.2147071467418622,2.848695568599261
724,2021-10-01 04:38:00,54.59576505,50.17863067710364,-0.23240969980014245,4.6495440726965
725,2021-10-01 05:08:00,52.67960527,50.672553660847264,-0.7842663984043656,2.791318007557102
726,2021-10-01 05:38:00,51.33664985,51.075264492734746,-1.217999062971054,1.4793844202363076
727,2021-10-01 06:08:00,55.06557679,51.40008226233091,0.4091083744104925,3.256386153258596
728,2021-10-01 06:38:00,51.54742024,51.6633644150086,-1.8089034153547912,1.692959240346191
729,2021-10-01 07:08:00,53.78843545,51.88148295203417,0.1422467597851212,1.7647057381807087
730,2021-10-01 07:38:00,49.51754095,52.06824170791822,-2.7379025480250845,0.18720179010686167
731,2021-10-01 08:08:00,53.04162079,52.23396846148201,-0.03913166662861875,0.8467839951466161
732,2021-10-01 08:38:00,51.64948182,52.38536749347937,-1.9540012795894606,1.2181156061100893
733,2021-10-01 09:08:00,51.15569007,52.52602502412466,-1.9312934218798783,0.5609584677552206
734,2021-10-01 09:38:00,52.33847899,52.65727053848645,-1.5666953224440552,1.2479037739576029
735,2021-10-01 10:08:00,50.86778795,52.7791773188809,-1.9012149627473351,-0.010174406133565128
736,2021-10-01 10:38:00,52.60405416,52.89150014109133,-0.2065040160417908,-0.08094196504953999
737,2021-10-01 11:08:00,51.27897596,52.994040530626755,-0.39149316637328135,-1.323571404253478
738,2021-10-01 11:38:00,51.08038094,53.08672391216279,-0.7816803215175876,-1.2246626506452003
739,2021-10-01 12:08:00,54.2485433,53.16964510702702,1.8813571891338638,-0.8024589961608868
740,2021-10-01 12:38:00,56.2120813,53.24310486460128,3.2717620178588835,-0.3027855824601602
741,2021-10-01 13:08:00,54.40624994,53.307638759227984,2.018053298059406,-0.9194421172873888
742,2021-10-01 13:38:00,54.21404603,53.36404545818394,1.791450443683813,-0.9414498718677535
743,2021-10-01 14:08:00,56.42110861,53.41341302279904,2.2906800104818115,0.7170155767191417
744,2021-10-01 14:38:00,54.94692432,53.457022900427454,0.8343837196218361,0.655517699950714
745,2021-10-01 15:08:00,52.02248346,53.496180666273936,-0.654911081870948,-0.8187861244029904
746,2021-10-01 15:38:00,55.7782935,53.53209822976258,1.1679355506700344,1.0782597195673773
747,2021-10-01 16:08:00,52.38383055,53.56542515895342,-0.7905864559053062,-0.3910081530481122
748,2021-10-01 16:38:00,54.83931232,53.59577722064764,0.6063546690910686,0.6371804302612887
749,2021-10-01 17:08:00,52.56767349,53.621583101536395,-1.1584768693588052,0.10456725782240994
750,2021-10-01 17:38:00,54.3321356,53.640129202231726,0.4534469013631013,0.23855949640517338
751,2021-10-01 18:08:00,52.30139974,53.648166255109764,-1.110060385441229,-0.23670612966853355
752,2021-10-01 18:38:00,51.79806277,53.64339383845121,-1.1037936132288082,-0.7415374552223994
753,2021-10-01 19:08:00,52.64263497,53.624706799426484,0.0790945829476983,-1.0611664123741775
754,2021-10-01 19:38:00,52.21743704,53.59238440570146,-0.4783910301822923,-0.8965563355191648
755,2021-10-01 20:08:00,52.29294124,53.54777696902407,-0.45205133091814353,-0.8027843981059277
756,2021-10-01 20:38:00,54.61229762,53.493116469137135,0.5053044497412261,0.6138767011216402
757,2021-10-01 21:08:00,59.60450307,53.430587124164965,2.064790694958385,4.109125250876652
758,2021-10-01 21:38:00,60.59811132,53.36206655405108,2.7985320360818378,4.4375127298670805
759,2021-10-01 22:08:00,63.46466915,53.28880009217053,0.013955593476501842,10.161913464352963
760,2021-10-01 22:38:00,74.556476,53.21140404430542,-0.11821822876029311,21.463290184454884
761,2021-10-01 23:08:00,70.89625641,53.13005971195832,0.5667951935396811,17.199401504502013
762,2021-10-01 23:38:00,83.79192381,53.04468905644792,-0.8493586469189105,31.596593400470994
763,2021-10-02 00:08:00,78.86786158,52.95519882921312,-0.7836802515187794,26.696343002305653
764,2021-10-02 00:38:00,87.52586403,52.861585857123146,0.17019927306275404,34.4940788998141
765,2021-10-02 01:08:00,83.25954094,52.76392449070998,-1.8155400082195485,32.311156457509554
766,2021-10-02 01:38:00,86.59380725,52.66232957663901,0.8526286710326766,33.07884900232831
767,2021-10-02 02:08:00,90.59947924,52.556917449715755,0.10283154416282766,37.939730246121414
768,2021-10-02 02:38:00,89.07162534,52.44783920686078,-2.21986558085105,38.84365171399027
769,2021-10-02 03:08:00,85.55833471,52.33529144754458,-1.947194927348555,35.17023818980398
770,2021-10-02 03:38:00,81.76918598,52.219480612077966,-0.9227274135064636,30.472432781428502
771,2021-10-02 04:08:00,84.7750486,52.100615305183034,0.08408752369467029,32.590345771122294
772,2021-10-02 04:38:00,78.98600384,51.97899103030757,-1.0967717472926377,28.10378455698506
773,2021-10-02 05:08:00,79.17170147,51.85501255639953,-2.0806424299824995,29.397331343582977
774,2021-10-02 05:38:00,82.41602422,51.729193287574645,-1.9643292507736545,32.65116018319901
775,2021-10-02 06:08:00,85.15512408,51.60229104958976,0.7593186819941968,32.79351434841603
776,2021-10-02 06:38:00,82.25840188,51.47525008020792,-1.271089995867392,32.05424179565947
777,2021-10-02 07:08:00,83.83660952,51.34918678512025,1.7050081479106411,30.782414586969097
778,2021-10-02 07:38:00,77.11897191,51.22535884655076,-1.8218490676564736,27.71546213110571
779,2021-10-02 08:08:00,79.64563644,51.10519071169969,2.386264277420338,26.154181450879975
780,2021-10-02 08:38:00,74.95825409,50.99036430930711,0.09734549148723744,23.870544289205654
781,2021-10-02 09:08:00,71.67809873,50.8828587368247,0.4453498607503548,20.349890132424946
782,2021-10-02 09:38:00,69.09665424,50.78502643414487,0.2462967026471575,18.06533110320798
783,2021-10-02 10:08:00,66.44501217,50.69949767038657,0.22135388105471732,15.524160618558717
784,2021-10-02 10:38:00,62.98645519,50.62900216966768,0.3572114223156387,12.000241598016686
785,2021-10-02 11:08:00,61.33091373,50.575977998562934,0.6856175137956638,10.069318217641403
786,2021-10-02 11:38:00,61.74008263,50.54203454544166,-0.4832417418889938,11.68128982644734
787,2021-10-02 12:08:00,59.99884747,50.52723345805854,1.5957792649727351,7.875834746968728
788,2021-10-02 12:38:00,57.63821862,50.529141242084954,3.3223895307677838,3.786687847147263
789,2021-10-02 13:08:00,55.26092192,50.54164493008301,2.2578738336114967,2.4614031563054937
790,2021-10-02 13:38:00,56.08603218,50.55405058094601,1.991867533788535,3.540114065265449
791,2021-10-02 14:08:00,53.94966286,50.55127001125402,2.1866341838256016,1.2117586649203744
792,2021-10-02 14:38:00,51.06602847,50.515188562613666,0.11676647740430621,0.43407342998202836
793,2021-10-02 15:08:00,50.88428176,50.42737629078464,-0.7282962497628018,1.1852017189781563
794,2021-10-02 15:38:00,52.14886562,50.27315536387035,0.6199535670679657,1.255756689061684
795,2021-10-02 16:08:00,50.94830806,50.04482370593451,-0.7372974733327933,1.6407818273982855
796,2021-10-02 16:38:00,50.41474843,49.74325650161559,0.27226339023707063,0.39922853814734083
797,2021-10-02 17:08:00,47.48183936,49.37693427104934,-1.729693099782154,-0.16540181126718778
798,2021-10-02 17:38:00,50.63602719,48.95916720495039,-0.09638540348851449,1.7732453885381219
799,2021-10-02 18:08:00,47.03350916,48.50473774650577,-1.8406298662231972,0.36940127971742953
800,2021-10-02 18:38:00,49.69947428,48.027170837804135,-1.1972932899364528,2.8695967321323153
801,2021-10-02 19:08:00,47.04222951,47.53721359585661,-0.5595885389929975,0.06460445313638274
802,2021-10-02 19:38:00,48.23641338,47.04234595655737,-0.10707379422015051,1.3011412176627815
803,2021-10-02 20:08:00,47.10337241,46.547011998672815,0.691461812885348,-0.13510140155816686
804,2021-10-02 20:38:00,46.4224235,46.05335707930306,1.2707172495686982,-0.9016508288717588
805,2021-10-02 21:08:00,44.61725932,45.56230683588156,2.5217644053045456,-3.4668119211860997
806,2021-10-02 21:38:00,45.55413096,45.07414143034505,2.984103162463356,-2.504113632808405
807,2021-10-02 22:08:00,44.11763841,44.58902205275777,-0.1804308185781523,-0.29095282417961954
808,2021-10-02 22:38:00,44.69403345,44.107052270741114,0.43522522426184085,0.15175595499704286
809,2021-10-02 23:08:00,43.69300539,43.62824400282754,0.22621800312739132,-0.16145661595493266
810,2021-10-02 23:38:00,41.17749557,43.15252545690245,-1.8898296819811673,-0.08520020492128566
811,2021-10-03 00:08:00,41.48571687,42.679783802033796,-0.7447941905016359,-0.44927274153216246
812,2021-10-03 00:38:00,42.31195205,42.20989212749197,0.20066376753815002,-0.09860384503011943
813,2021-10-03 01:08:00,38.27622686,41.74273456227071,-3.239183340920638,-0.22732436135007106
814,2021-10-03 01:38:00,39.04022424,41.278224473300334,-1.0358524015297483,-1.2021478317705814
815,2021-10-03 02:08:00,38.28566265,40.81632461462476,-1.377602541016789,-1.1530594236079708
816,2021-10-03 02:38:00,35.13916677,40.35704806013753,-4.0421546932307075,-1.17572659690682
817,2021-10-03 03:08:00,36.29564999,39.90045613657357,-2.803807526336354,-0.800998620237209
818,2021-10-03 03:38:00,36.09828482,39.44662785003106,-2.7340662872500388,-0.6142767427810156
819,2021-10-03 04:08:00,38.34811197,38.995686324307364,-1.7657982779475012,1.1182239236401372
820,2021-10-03 04:38:00,36.20342578,38.547824597999806,-2.565994618259141,0.22159580025933678
821,2021-10-03 05:08:00,33.81054888,38.10329542752784,-3.4576083919032716,-0.8351381556245698
822,2021-10-03 05:38:00,35.02004595,37.662380088071714,-2.6778165627331423,0.03548242466142426
823,2021-10-03 06:08:00,36.87075452,37.22535786723334,1.1760604289443637,-1.530663776177704
824,2021-10-03 06:38:00,35.10449838,36.792501744455265,1.4897683062154807,-3.1777716706707437
825,2021-10-03 07:08:00,38.78913006,36.3640531020279,2.8151521887936433,-0.3900752308215445
826,2021-10-03 07:38:00,34.88610792,35.94015070472831,-0.6570144394794789,-0.39702834524882746
827,2021-10-03 08:08:00,39.97590773,35.520818146961425,4.859077336247608,-0.40398775320903013
828,2021-10-03 08:38:00,36.69724653,35.106008423121075,2.0021894622291656,-0.4109513553502424
829,2021-10-03 09:08:00,37.37500006,34.69565140479594,3.097264250839943,-0.41791559563588265
830,2021-10-03 09:38:00,35.79487346,34.28968878236245,1.9300601736571972,-0.424875496019645
831,2021-10-03 10:08:00,36.48508419,33.88809347437954,3.028815191812571,-0.43182447619210507
832,2021-10-03 10:38:00,34.44951149,33.49087219469173,1.3973934233583427,-0.4387541280500784
833,2021-10-03 11:08:00,35.95385131,33.09805123694898,3.3014542368907067,-0.44565416383969136
834,2021-10-03 11:38:00,33.50801559,32.70965195643542,1.2508762763562409,-0.45251264279166037
835,2021-10-03 12:08:00,33.01301677,32.325682015203604,1.5983754399444374,-0.9110406851480413
836,2021-10-03 12:38:00,32.09237973,31.946147999626138,1.7714941010883263,-1.6252623707144664
837,2021-10-03 13:08:00,32.08524407,31.571053960080935,1.8846795665934892,-1.3704894566744237
838,2021-10-03 13:38:00,30.81445276,31.200404314388614,1.2230628121649423,-1.6090143665535557
839,2021-10-03 14:08:00,30.39937426,30.834182581083457,0.5553696025658104,-0.99017792364927
840,2021-10-03 14:38:00,28.24016708,30.472342336969614,-1.518729904164518,-0.713445352805099
841,2021-10-03 15:08:00,28.31668843,30.11482227253867,-0.7999878092846936,-0.9981460332539775
842,2021-10-03 15:38:00,26.83824081,29.761560507076375,-1.8923063750925853,-1.0310133219837923
843,2021-10-03 16:08:00,26.81641666,29.412507385756946,-1.421479974780031,-1.174610750976914
844,2021-10-03 16:38:00,27.34943248,29.067622279334692,-0.9837361596041017,-0.7344536397305887
845,2021-10-03 17:08:00,25.91755661,28.72688198544087,-2.2794517343573215,-0.5298736410835474
846,2021-10-03 17:38:00,25.66604824,28.390306705908912,-2.965449441783722,0.2411909758748081
847,2021-10-03 18:08:00,25.87906016,28.057963445654153,-3.7477161663573417,1.5688128807031916
848,2021-10-03 18:38:00,26.48066338,27.729967885382738,-2.460822814572121,1.2115183091893833
849,2021-10-03 19:08:00,27.52645694,27.40649048797594,-2.3183851998924756,2.438351651916534
850,2021-10-03 19:38:00,25.36000773,27.08797932225287,0.9433158441522569,-2.6712874364051267
851,2021-10-03 20:08:00,26.78046704,26.775643094147277,4.028136052983845,-4.023312107131119
852,2021-10-03 20:38:00,26.05273844,26.47160202816594,3.294636565271861,-3.7135001534378027
853,2021-10-03 21:08:00,26.23510987,26.179124005215538,3.0647268111872266,-3.0087409464027672
854,2021-10-03 21:38:00,25.45808195,25.903198088397662,2.5647569915744954,-3.0098731299721564
855,2021-10-03 22:08:00,26.30383088,25.65060226628662,1.1339019129675485,-0.4806732992541676
856,2021-10-03 22:38:00,24.60508211,25.429579343662798,1.199339207494211,-2.023836441157009
857,2021-10-03 23:08:00,25.82018129,25.249047173123657,1.7141275389051995,-1.1429934220288551
858,2021-10-03 23:38:00,23.67717544,25.117399497299733,-0.20315748670386335,-1.2370665705958714
859,2021-10-04 00:08:00,23.95869316,25.040964766324695,-0.6998532973151459,-0.3824183090095481
860,2021-10-04 00:38:00,22.74655883,25.022206196500257,-0.8572679533170263,-1.418379413183228
861,2021-10-04 01:08:00,22.61517225,25.05884610411946,-1.6066169550898162,-0.8370568990296441
862,2021-10-04 01:38:00,19.64817966,25.1443199593716,-2.4837237469653544,-3.012416552406247
