Event_No,Source_File,Wave Raw_Min,Wave Raw_Max,Wave Raw_Mean,Wave Raw_Median,Wave Raw_Std_Dev,Wave Filtered_Min,Wave Filtered_Max,Wave Filtered_Mean,Wave Filtered_Median,Wave Filtered_Std_Dev,Wave Frequency_Min,Wave Frequency_Max,Wave Frequency_Mean,Wave Frequency_Median,Wave Frequency_Std_Dev,X Acc Raw_Min,X Acc Raw_Max,X Acc Raw_Mean,X Acc Raw_Median,X Acc Raw_Std_Dev,X Acc Filtered_Min,X Acc Filtered_Max,X Acc Filtered_Mean,X Acc Filtered_Median,X Acc Filtered_Std_Dev,Y Acc Raw_Min,Y Acc Raw_Max,Y Acc Raw_Mean,Y Acc Raw_Median,Y Acc Raw_Std_Dev,Y Acc Filtered_Min,Y Acc Filtered_Max,Y Acc Filtered_Mean,Y Acc Filtered_Median,Y Acc Filtered_Std_Dev,Z Acc Raw_Min,Z Acc Raw_Max,Z Acc Raw_Mean,Z Acc Raw_Median,Z Acc Raw_Std_Dev,X Displacement_Min,X Displacement_Max,X Displacement_Mean,X Displacement_Median,X Displacement_Std_Dev,Y Displacement_Min,Y Displacement_Max,Y Displacement_Mean,Y Displacement_Median,Y Displacement_Std_Dev,X Velocity_Min,X Velocity_Max,X Velocity_Mean,X Velocity_Median,X Velocity_Std_Dev,Y Velocity_Min,Y Velocity_Max,Y Velocity_Mean,Y Velocity_Median,Y Velocity_Std_Dev,X Frequency,Y Frequency
729,E729_processed,-16.227907,70.17849,1.898343518064778,0.0,7.25249061565636,-35.23684868959264,34.03334343546637,0.0001963455247141,1.174830337825152e-14,1.898974081848061,-4.999957380170001,2.575411131843706,0.0150258134584849,2.736690605917053e-10,0.0809106491667642,-200.81305,192.49844,-15.00721979448332,-14.512652,53.78265254541043,-185.7663317409373,207.9415175182916,-0.0519178112753674,0.4472240823326616,53.78990457994765,-176.34406,236.42273,-17.47782871244468,-20.7464045,50.61582469348201,-158.8787109190111,255.1398518195017,-0.0093017967197941,-3.236953922392256,50.59986485525113,3786.3306,3900.6079,3836.377123877779,3836.3269,9.692487949328031,-115.3209818320613,147.5029026772126,0.1015955816361053,-0.112988648907522,32.42964668682899,-115.1904110108489,98.51961191984888,-0.0143204446999462,0.3103481069443585,32.56940840535594,-176.880431087766,92.51809249737838,-34.59037342372706,-34.41019525129917,40.37641785818761,-104.2248070824778,168.8022115308976,33.11337401080434,33.08966753295648,39.19259347265732,0.2222411641390952,0.2121927172091192
966,E966_processed,20.381546,23.209553,22.02724078169797,22.038582,0.3617386336514516,-1.659371429344879,1.193053999442576,0.0002261758268952,0.0121751200263314,0.3614091802479331,-4.680589561592513,4.960728153934337,0.2111103220573742,0.1894371923386005,0.2437044866885894,-243.78757,249.35834,-15.21964012546317,-17.773224,73.30362285979845,-227.6417390699121,262.9540950514734,0.1191524170714721,-2.256708764963456,73.3263630772308,-349.27304,325.68439,-17.72320072953606,-16.8816005,90.19131153082296,-332.4399499764158,343.7332092669615,0.1562532491463469,0.7913652984114865,90.26870782754804,3723.8352,3932.7483,3829.041385792866,3829.1846,21.26573361671396,-307.838831567749,190.6482541074977,-0.2237619600047763,-0.011481935555716,48.52083946450293,-229.0755926555546,195.0558016840293,-0.1267254183565699,-0.506061143447583,58.88476476978623,0.0,382.1787932718428,169.4509397717333,168.7400960869064,56.9128299600047,-94.64179808724504,388.8201067347507,112.2720421974402,111.7365034617021,70.32449139623424,,
577,E577_processed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.98453,63.16444,-14.51251615407457,-14.3379255,22.99362590205659,-86.4056366411993,77.88605998087792,-0.0417831693841847,0.1549599065491909,22.99074079851415,-97.932495,53.830624,-21.61604637729564,-21.6334735,19.15982094580481,-76.17594199537824,75.43755140748448,-0.0092477751630949,-0.0939401391437337,19.1744014139806,3814.8999,3850.6116,3832.465045800001,3832.7556,4.598519540703423,-42.61060356501787,45.71826789308688,0.0267662049176054,-0.0755998399462622,12.67676706862821,-37.58217075620363,41.75948543714485,0.0218978241011405,0.0750809288405083,10.72243601879501,-104.7184693758036,7.813862746926695,-47.68060424167442,-47.73677162905459,16.59338345237897,-85.15433033999194,14.42427019640585,-37.61529293876151,-37.58773984675275,13.91352674935533,0.2311233007751044,0.2349907092463693
988,E988_processed,21.199017,23.430492,22.38120759114395,22.369987,0.3019506389825621,-1.177125525931829,1.091104535983369,-0.0002143386128842,-0.0019131839197094,0.3011797005430724,-4.766446940117164,4.823333876651731,0.1967105980068639,0.1805171430061467,0.2538770753792762,-170.53856,183.25746,-10.25293094516836,-10.59831,54.39831717612913,-159.1389073356056,191.8902440574095,-0.1008463250817107,-0.3692134804816034,54.49962474996087,-235.93565,257.65247,-4.603066843286681,-4.8912983,66.67040232738482,-232.0243378705105,261.1405579026654,-0.1057362948783281,-0.3472864531234698,66.72113282688075,3779.0808,3916.5991,3856.416263720207,3856.6487,14.65244945666447,-146.3458158664652,233.8236469306985,0.1534598226534172,0.0290448736805188,35.9304082100172,-178.4808976509256,284.6898937642912,0.186703711174903,-0.1004352019952641,46.04639155245492,-329.9281576960825,0.0,-199.9967520855192,-199.1143578542321,42.20190893906332,-365.8890706279333,64.97851800247324,-160.6089691752483,-160.4694608723992,52.93528587324515,,
650,E650_processed,22.701408,23.430504,23.06569739288889,23.077003,0.10757567186745,-0.3622080427990694,0.3617727400496951,0.0001113994972989,-0.0005367080317414,0.1066917810284827,-4.77568778427748,4.813411854625164,0.1905326349454406,0.1791426175251715,0.3754243044779412,-90.931984,81.833466,-7.143658558236223,-6.774516849999999,22.34203936977682,-84.07782139941054,88.48533228995008,0.0025061875575053,0.4711210630350551,22.33069470532055,-55.27095,83.14904,12.54100714778665,12.5142045,19.8447479646065,-68.06801289363841,65.91911168664645,-0.0081329690637032,-0.1328751551490877,19.62046803632709,3866.2058,3907.2881,3887.59539735,3887.6399,5.730496176151259,-49.54817818573413,52.6544564611882,0.0257675159066781,0.0005987641454732,14.6445228978546,-36.72877265260089,53.46922010746484,0.0373794178140091,0.1774663833457519,11.92486556549149,-64.53343662390282,61.59052921713157,-2.968940414217883,-3.160171729429972,17.2918094879278,-104.046835729961,0.0265798428248148,-54.77049262204049,-54.87389220692402,14.82794161609569,0.2212200493950758,0.2216516065987997
791,E791_processed,-16.227905,71.50663,1.940185557331944,0.0,7.313674118401403,-34.29398193450906,35.3160304049956,0.0005127611591308,1.10830769435135e-14,1.929688798826884,-2.704340976327634,4.999950665508054,0.0139008155653808,8.469039647815209e-11,0.0728573091811577,-194.99837,163.21948,-7.114249701171818,-4.7448444,53.95676773463381,-188.1926063574003,169.1422422515676,-0.0121227687579177,2.156730505699587,53.95116016092071,-142.88406,206.43326,7.754641672003851,5.5447769,46.87287453764677,-151.5108145305682,197.9006076339128,-0.0682699585978577,-2.172512396208988,46.9067572825589,3834.2068,3928.9021,3878.839512994444,3878.7659,9.672879044191705,-111.6561165685224,105.414318936991,-0.0453557581487054,-1.000444786621031,33.1614833483109,-96.6610230422258,148.2914183653437,0.0963246225662713,-0.0678229077810179,29.3762751201767,-201.354907529693,43.56012484277865,-84.15105443903329,-84.53979114835995,40.65652895881104,-245.1804771978307,0.0,-127.3440232295074,-127.212728288005,35.51534765741734,0.2272543875158826,0.2199784640180995
1098,E1098_processed,21.309498,23.165379,22.23400783616666,22.237438,0.2820626910277008,-0.9401261738587934,0.9397828883811632,-0.0002205739174244,0.0079166075690356,0.2813671525017809,-4.792263234934786,4.670202624904255,0.1894375014757957,0.1727416108015318,0.2628206899130927,-179.36366,136.98819,-16.96350897035702,-16.293131,45.91410897068155,-161.7360201353747,153.3987181760463,-0.054654436016279,0.5937475258043436,45.94276439883406,-215.01646,155.17015,-14.71638403037775,-15.2285065,53.11474870512519,-200.1616808225962,169.3897607019311,0.0053580211846534,-0.5391322415033128,53.16425387245634,3769.1152,3881.6589,3835.2820981,3835.2,10.3567980843342,-106.4051118092564,157.0444713987136,0.0771778607121283,-0.1429340268846671,29.91847346765034,-136.6955954078423,126.1952278065397,0.0207175113230449,0.084622382338253,38.50700201048291,-247.0966809588331,0.0,-133.1781027975196,-132.8578806465994,35.31762120934376,-213.1867920931217,82.06644657677694,-65.36902742016774,-65.08092473442369,43.33012713177236,,
1064,E1064_processed,20.337357,23.717712,22.21095452055556,22.215332,0.3624796574684214,-1.81008538785106,1.59646880722404,0.0007825571225431,0.0053961486889822,0.3622571346845957,-4.911264526019849,4.987324594198072,0.1909565587692932,0.1776681409990908,0.2584814177235236,-221.24161,228.13716,-13.961869781738,-14.658312,66.83546766215916,-206.9626960199506,242.4814411190358,-0.1052664788137226,-1.040279137744761,66.86713933579703,-312.55197,276.6326,-15.00758099137403,-16.470432,75.93875918314336,-297.5643925637807,290.4299219678612,-0.0202731450111833,-1.461199270433825,76.00601287861747,3742.6096,3916.7051,3834.969831855555,3834.5747,17.00560676105362,-142.5757649139343,109.6635876019114,0.0053737505489303,0.2552371864318879,39.63984234529943,-192.7749120903884,209.7318592664538,0.077054001419902,-0.8536270651718292,51.29290482434013,-254.1123611009011,63.55510162899063,-95.02422359359238,-95.19271886578352,49.70445607436682,-331.3838522673425,112.3689265043128,-130.0830414325751,-129.249329628631,60.11168209229506,,
900,E900_processed,22.237438,23.474689,22.90462129533334,22.900253,0.1669260976283779,-0.6684121478312486,0.6829833144484264,0.000553910975073,0.0027318265080453,0.1655232280898123,-4.867806661728013,4.934655230934384,0.2599396476269951,0.2371695298432563,0.3792381466062136,-188.30165,97.609352,-23.87061967805533,-22.586605,38.00545938324048,-164.3266509750333,121.4173803158154,0.0927437042933532,1.355838677931501,38.05645436412667,-170.94508,127.04615,-26.91151209155624,-25.7802305,42.44127135351513,-143.3521924597594,154.9953465844723,-0.0178688262622573,1.022802331358895,42.46225337149704,3778.043,3838.7632,3809.987286388889,3810.189,6.674982111932508,-108.0852648425045,67.95544695523493,-0.0796643241612558,-0.1293362049900622,17.18924447438793,-57.73232748464953,76.42981636749043,0.0313103231920671,-0.1618618856558971,18.06178860533052,-0.1037027406282304,212.1687601742457,126.7566866391319,126.6431426121991,24.63659739980672,-182.1699555927491,0.6424908072837522,-90.7636032276202,-89.81461309473468,27.12813546063611,,
675,E675_processed,-16.227905,69.937996,1.884561156704722,0.0,7.221693143605333,-35.23278789005983,33.77516539181524,9.22393082899313e-05,8.53147446562659e-15,1.899148101254086,-4.952999875746277,4.998984305375298,0.0149557635271408,9.340992247688074e-10,0.1003210923070536,-99.927307,59.633736,-17.13508822499881,-17.3153115,19.66340966938712,-82.98554864633476,76.79779024501296,-0.0316443833594634,-0.2297531785998896,19.66297614430002,-75.92511,42.654522,-17.9289654644195,-18.1613825,18.00084714793168,-57.87696161649346,60.70270597389116,-0.0269930979503541,-0.2853452667717258,18.02311007582644,3816.6853,3849.7185,3833.675529383333,3833.6484,4.065118685226151,-49.41126573619008,47.43656913765709,0.0198416273314338,0.0069400631416707,13.70759338295038,-56.75175192096329,75.28982958747547,0.0442493531355532,0.0594918882574477,12.26329141646939,-96.87770506053748,9.721423542534648,-44.01427400771416,-43.90115347491798,15.68130081061711,-105.0200435227686,0.0,-48.06119446036267,-48.0301930918715,14.33279422493411,0.2183925922934111,0.2071963707759562
